tweetid	sentiment	text
333321195896320000	positive	"@jensspahn Die FDP unterschreibt nur ein Koalitionsvertrag , wenn die Steuern "" einfacher , gerechter… "" Was soll das ?"
332228296878223362	negative	Grünes Licht : Ermittlungen gegen CSU - Schmid können beginnen : Hat Ex - CSU - Fraktionschef Schmid seiner Frau unrec ... http://t.co/Kn9GLOGf3F
323178486330175488	negative	24  Frauen aus #CDU #CSU #FDP haben Berliner Erklärung für #Frauenquote unterzeichnet . Donnerstag braucht es nur 21  Abweichler im Bundestag !
334786170900840448	neutral	15.5 . 2013  Damaskus - Land / Sbäneh . Ein Panzer wird erbeutet . Putin ! Sieh deine Panzer , wo sie sind ! Ich spreche zu ... http://t.co/SccCdUWsAL
333689821828620288	neutral	RT @SZ_Politik : Deutsch - türkischer Dialog in Berlin : In der Syrien - Frage liegen Deutsche und Türken über Kreuz. http://t.co/svMBzR750u
317029807189798912	neutral	Könnte auch die Brandenburger SPD bilden . Wär die einzige .
320057863206760448	neutral	RT @srfnews : #OffshoreLeaks und seine Spuren in die Schweiz . Politik und Steueramt fordert Namen und Daten. http://t.co/vhhAKXsWwF ^ nr
333012535848607745	neutral	Bundestagswahl 2013 : Von der Leyen schließt Schwarz - Grün aus : Die Christdemokratin Ursula von der Leyen geht m ... http://t.co/5iD0QsVYJb
334037308502319105	neutral	RT @netzpolitik : Wir haben die Originalquelle bezüglich der NRW - SPD - Bestandsdatenpropaganda zugeschickt bekommen . Lest selbst : https://t.co…
336567947038425088	neutral	#google Campus Silicon Valley . Werben für D als IT - Standort . #bmwi #fdp #gvw13 http://t.co/KzbsI5oa6S
324970479263838209	negative	RT @JusosRavensburg : Keine Lust , über 100  Seiten SPD - Wahlprogramm zu lesen ? Hier gibts eine Zusammenfassung auf vier Seiten . ( ts ) http:/ ...
335525683457572864	neutral	Put your name down für oder gegen #FDP-Kanzlerkandidat Daniel #Bahr http://t.co/7UfI4CKhJe Mit dabei : … , Julia Richter…
333354069198512128	neutral	Bayerische Sozialministerin : Haderthauers Mann handelte mit Knast - Produkten - Politik | STERN . DE http://t.co/uEIaUV1DC4
335144877539094528	neutral	Morgen ab 9:00 Uhr Debatte zum Endlagersuchgesetz im Bundestag mit @stephanweil
319552997732536320	neutral	So kizzel ich gar dem Steinbrück was aus den Rippen : https://t.co/9QHyPFEd68
324618531348025345	positive	Deutsches Gold ist vor dem Zugriff der Bundesregierung geschützt , denn es dient der Absicherung für den Fall ... http://t.co/xUpFVUa73C
324621643353833474	neutral	RT @ankegroener : „Fans sind rot - weiß , schwarz - gelb oder blau - weiß . Frauen sind rosa . “ http://t.co/BVRoKxDnnF
337653452060643328	positive	@Ober_Franke Hauptsache ich habe Abgeordnete , die meine Meinung vertreten und mich wirklich repräsentieren :))
332699157963890688	positive	@RitterRamon Moin , Wowereit und ich dachte ich bin schon ein Frühaufsteher … . :)
333307007635427328	positive	@HorayNarea @Piratenpartei #frapira #bpt131 für einen branch habe ich schon einen Namen : PDS ( Partei der #SMV ) ;-)
322795035047374848	negative	@red_hardliner Das war dieses #Instagram . Ist bestimmt ne Auskopplung der #SPD :-)
324604983716749312	positive	 Erbarme , die Hesse komme ...  ;-) Rot - Grün deutlich vorn in #Hessen http://t.co/OV4l1XJSeA via @FAZ_Politik
318100000276090880	positive	"RT @littlewisehen : "" Die GRÜNEN werden alles mitmachen , solange sie nur ihre Dienstwagen bekommen . “ :-)"
334781868673224705	negative	"@DaK1lla "" Ich habe was gegen Filz "" - &gt; Der Hund mag keinen Filz , die Piraten haben das Rezept gegen Politik - Filz :)"
335154657968144384	positive	RT @DoroBaer : #Hach RT @tj_tweets : Der Abend geht , @DoroBaer erfrischt weiterhin den Bundestag :) #mitternachtsberatung http://t.co/PmKyxJ1 …
333705557825421312	positive	Also ich bin ja nie in die Piratenpartei eingetreten . Muss jetzt also auch nicht über einen Austritt nachdenken . :)
335140186558197760	positive	Zuckerberg und Politik ? Mal sehen :) http://t.co/zL2tBw7ZCq
332941485844594688	negative	RT @Der_Dutschi : menno ich will nicht Genossin Merkel sagen müssen :( http://t.co/RWvqV4hYRO :D
332255485703094272	positive	Bei mir bekommt der @JohannesPonader immer Asyl . Ich mag ihn wenn man sich nicht gerade über Politik unterhält :-) #Lanz
324710882171031553	positive	@GoeringEckardt a propos GRÜN :) Sie hatten bei #AnneWill SchwarzGelb an . DAS geht ja mal gar nicht :-)
332220988651618305	positive	#Slomka at her best - Anmoderation zur SPD und zum Tempolimit ;-) #ZdfHeute
335924163896279041	negative	@savange99 die Kanzlerin regiert nur Deutschland , die Deutsche Bank ( zusammen mit anderen ) die ganze Welt :(
325738148258799618	positive	Es sollte nur über dem Dirndlparadies regnen , wusste doch , Gott wählt #CDU #Tilman36IstSchuld ;-) #frühlingsfest
322819845844500480	positive	@ZDF Phillipp Rösler oder Psy :) Na ja , es sind beides keine Di ( c ) ktatoren…
324971730542149632	positive	Wir sind übrigens sehr gespannt auf den #Hangout morgen mit Frau Merkel . Aus Gründen . :-)
335514342168621057	negative	"#Bundestag "" debattiert "" #Netzneutralität http://t.co/4z37jwloWB Reden zu Protokoll sind ein Unding :("
333677266175393795	negative	Sex , Bier und Politik gleich auf Spiegel TV ... Wo muss ich kotzen ... . - ) )
324258171008978944	positive	Meine Bettlektüre , das Buch für @F1SGermany und die #vorwaerts auch mal wieder :) #spd http://t.co/3ryrpu3vJU
317028274750504961	positive	Ich weiß gar nicht , was ihr habt : #Steinbrück ist ein lupenreiner PR - Profi . :) http://t.co/1L5V4r90Rt
334030388013973504	positive	ich glaub , JETZT kann man bald schreiben , dass die grünen in tirol in die koalition gehen :-)
338050972825812995	positive	RT @Konstanze_MaHe : Und wenn morgen es um schwarz - gelb gegen rot - weiß geht , schlägt mein Herz blau - weiß :-)
335131107295121408	negative	@b0ns4i Volksverdummung gab es , gibt es und wird es auch zukünftig geben :-( #Politik #Medien #BTW2013 #LTW2013
334060926057725952	negative	#Lobbyismus lässt grüßen : Telekom darf bei der #SPD mitmischen :-( http://t.co/ZBJZI4SAyd
325717930102886400	negative	:-( So bedienen sich Abgeordnete im Landtag selbst : CSU - Politiker : Stellen für ihre Ehefrauen und Kinder - Politik - … http://t.co/5dbV6TMdGS
322441733659033600	negative	#RamSAUer also auch beim Autobahnbau ein Flop . Wers zahlt ? Wieder die Steuerzahler :-( ÖPP #BER #NOK #S21
338038017291845633	positive	"RT @Orwellsmith : #Ursula von der Leyen tritt nächstes Jahr beim #esc mit "" ihr kinderlein kommet "" an :-) #esc #heuteshow"
335493325501104128	positive	@ChristophHensen Beide unter Sonstige ;-) Mit der FDP und allen unter -5- % - Parteien
317401068466225153	neutral	#Geld #Politik Wahlversprechen : Hollande hält an Reichensteuer fest : Die Sozialisten halten weiterhin an der v ... http://t.co/7UqCWQAaxO
335496186855313408	negative	“ @FamUnt : #Umfrage : Klare Mehrheit gegen #Steuererhöhungen ! Lenken #SPD und #Grüne doch noch ein ? http://t.co/jd1ddRcBPz ”
318153703079149571	positive	Soziale Gerechtigkeit : Reiche , zahlt mehr Steuern ! Rot - Grün und einzelne CDU - Politiker wollen die Steuern erhöhen . http://t.co/nDrplzCkyp
318810998570119168	neutral	Ischia - Erholung statt Zypern - Krise : Merkel elektrisiert auch im Urlaub http://t.co/xwImUfX1Tv
323178433851056129	positive	RT @hubertsrevier : Sozialdemokratie im Aufwind ! Peer Steinbrück überholt Kim Jong Un bei Sympathiewerten .
318489637830148096	positive	Ein FDP Politiker folgt mir jetzt . Hilfe ! Ich will das nicht !
335488964679041024	negative	RT @Gnews_de : Falsche Surf - Versprechen : Rösler lässt Leistungen der Internet - Anbieter ... http://t.co/lmGnAs4yqG ■My YouTube→ http://t.co/pi …
322454324817051649	positive	Peter Scholl - Latour : Krieg mit Nordkorea total unrealistisch - http://t.co/LJxLXbgPOR
332702626623938562	negative	SPD # Freie Fahrt für freie Bürger : Deutschlands Automobilindustrie das Hirngespinst des Neoliberalismus ... http://t.co/mPJCGbU3bw
317785284928499714	positive	RT @bootboss : FDP verteidigt Minijobs als Leiter in den Arbeitsmarkt http://t.co/YQGLj86VQW Brauchen #FDP Abgeordnete auch ne Leiter in ...
334789191122710528	negative	#Blatter merkt das ne Sommer - WM in #Katar schwierig ist ? Und führt in der Begründung Dinge an die vor der Wahl klar waren ? Geht ' s noch ??
333378771245731840	neutral	Dazu wird mir – zumindest indirekt passend – aus meinem Umfeld gerade eine Überlegung bzgl. Nordkorea zugänglich , ... http://t.co/fJegUYQUu9
323159222864998400	positive	In der Politik gab es schon immer genug Freaks , die ihr Ding machen wollen . Wenn das das Ziel sein soll , brauchen wir keine #piraten
337299034832244736	negative	RT @FDP_Fischbachh : @mathiasrichel @pramesan @codeispoetry das ist geschmacklos . Zwei Freunde umarmen sich . Auch #Merkel und Friede Springe…
318851778433138691	positive	FDP freut sich auf Gerechtigkeitsdebatte http://t.co/KEdd4vOgdP
320027095621320704	negative	gestern ging Peer Steinbrück stempeln , hat ja auch nichts wichtigeres zu tun ;-) http://t.co/W47Gn3jRSp
337338331459358721	positive	"@tsghessen der Vertreter der FDP auf diesem Bild scheint schon recht "" euphorisch "" zu sein ."
323212648613302272	negative	Blitz - Umfrage - Selbst SPD - Anhänger zweifeln an Steinbrück : Stimmung im Keller , Genossen frustriert : Zum Part ... http://t.co/bsoBvTdoMt
322920913668554752	negative	"News Tagesschau Interview : "" Wähler wissen nicht , wofür die SPD steht "" : Vor ihrem Wahlparteitag ... http://t.co/0DtVJYAQ0E End of the news"
319193011089186816	negative	Das ist sogar einstudiert ! #jedeWette “ @Fabilowski : Ganz schöne #FDP Wahlveranstaltung da beim #Lanz . #Müll ! ”
324718017483272192	negative	ntv.de | Ende von Sanktionen und Manövern : Jetzt stellt Nordkorea Bedingungen http://t.co/EquroonGvf
332591598162554883	negative	RT @N24_de : Mitten in der Raketenkrise - Syrien droht Israel mit Vergeltung #N24 #News http://t.co/26GupGa58o
325697050975031296	neutral	taz : Kohl - Merkel Festspiele . Ein Thriller deckt auf , was man wirklich über Kohl wissen muss http://t.co/FaAygBp6YC
336244792965083136	positive	Er ist und bleibt mein Liebling unter aller Sozialisten @der_Ackerl !!! #socialism #SPÖ #SPD
324969403391291393	neutral	“Time” - Liste der 100  mächtigsten Menschen ohne Merkel : Ungeachtet ihrer zentralen Rolle in der Eurokrise zählt ... http://t.co/ZtieZT96op
333711604879347712	positive	"#Gehälteraffäre . Seehofer verteidigt Stamm : "" Da haben alle mitgemacht "" : - Süddeutsche.de http://t.co/pWtVizddyH via @SZ"
323154964530753538	positive	@opilefDanke . Habe gerade Gottesdienst u. Gespräch mit Jugendlichen beendet . Euch gute Heimfahrt . Es es ist gut , dass Ihr Politik mitgestaltet .
334779495108202496	positive	@offpulse @cdubiblis @patrick_kunkel Lebenslangeslernen und wir #cdu - ler besuchen zZt. Seminare - lernen gaaanz langsam , Twitter ist wichtig !
333066491534643200	neutral	@RTLde Würde Frau #Merkel mir im öffentlich rechtlichen Fernsehen ein #Interview gebenAls NOTAR + Zeuge Peter Scholl Latour #CDU #CSU
337293126668537856	neutral	@AnaBoulaye Ich habe der Syrien Burgerkrieg gemacht
319983977194717184	positive	Mädchen und Jungen seperat - Steinbrück für getrennten Schulsport bei Muslimen : In Umfragen ist Peer Steinbrüc ... http://t.co/Oppe1SyVMH
333357513384796161	neutral	RT @cherubimu : stolpert #merkel über ihre DDR vergangenheit oder über causa #mollath
322448140219342848	neutral	#Piratenpartei Kennt sich wer mit Fanrechten aus ? : Beitrag kann nach Anmeldung gelesen werden. http://t.co/JugxHQZSPw #Piraten #Forum
337332064162557952	neutral	Bremen - Dutt offenbar bei Werder erste Wahl http://t.co/TEbURt6puX
338070101909729282	positive	RT : @BvBonn ( B. v. B. ) Oho ! Frau Merkel steht beim #drohnendebakel hinter Minister de Maizière . Dann wird er ja bald ein Messer im Rücken h ...
335879310906896384	positive	Das lustige ist , dass wir es ja in der Hand haben und mit unseren Stimmen auch unsere Regierung wählen können . #Politik #Deutschland
332255373652271104	positive	Rheinische Post : Schäuble will Familiensplitting auch für gleichgeschlechtliche Paare : Rheinische Post : Düssel ... http://t.co/uWhTIYlM3G
333398459384205312	positive	Piratenpartei setzt wieder auf Frauen - Power : http://t.co/sawL1MwWYL via @kattascha @dw_deutsch #Piraten #Politik
332955177160163328	neutral	Ehrenamtliche #Wahlhelferinnen und #Wahlhelfer in #Charlottenburg-Wilmersdorf für die #Wahl 2013  gesucht. http://t.co/1MtzuKcfPT #btw2013
320024766000033793	neutral	Atomangriff auf die USA : Pjönjang gibt grünes Licht http://t.co/r6MekaKsa1 #Politik
332217869679071233	neutral	RT @timohetzel : Schäuble nach Sudoku - Schlumpfbeeren - Zwischenfall in der Privatinsolvenz .
333304024679997440	neutral	@wolfhardt Die CSU ist nicht deutschlandweit vertreten ; local heroes . @vertigonix @Lievendahl
325352030002618368	neutral	RT @giftzwockel : Die #spd will ( nicht nur ) eure Trockenhauben verstaatlichen ! http://t.co/9n9bdSsi5a #heuteshow
324239610056163328	neutral	RT @HydrogenSZ : @AnonNewsDE Wird Zeit für eine Anzeige gegen die Bundesregierung .
320088151970435072	negative	@Janine_Wissler #SPD und #GRÜNE werden lt. FAZ das Schicksal der #Fluglärm - Opfer in die Hände v FRAPORT legen : http://t.co/aZw0gDluzY
325758307442753536	negative	Die FSA setzt Kindersoldaten in Syrien ein. http://t.co/E2CCg6xOHb
332677726160949251	neutral	Die SPD Deutschlands , die ja nicht eine Kleinpartei ist , lässt bei Besetzung Spitzenpositionen schon aufhorchen , wenn man auf Steinbrück kommt ?
334071416787963907	negative	RT @alexlechner1970 : @Energisch_ @We_r_Legion_Ffm @SZ #Bayern ist nicht #CSU und #CSU ist nicht #Bayern . Es kotz mich als Bayer echt an !
336328595909799936	neutral	Mehr Katz3n in der Politik und im Landtag NRW #opennrw #opennrw13 http://t.co/xVmUMcNhom
335950297409126402	neutral	Mehr Katz3n in der Politik und im Landtag NRW #opennrw #opennrw13 http://t.co/jNKswbv8qN
332586536468103168	neutral	#Browsergames : #Bundeskampf - #Kämpfe für dein Bundesland ! Bei uns erbeutest du #Bier und bekämpfst #Mitspieler : http://t.co/W1DON5OYUB
335118444661968897	negative	Türkischer Ministerpräsident Erdogan zu Gast bei US - Präsident Obama : Bestimmendes Thema ist der Bürgerkrieg in Syrien http://t.co/bGrgX6w3UV
322814987003363328	neutral	was abgeordnete können müssen : mindestens ein sachgebiet ! #heuteshow
338052837848252416	neutral	RT @KulturWelt : @EmmanuelAhPunkt @MediterrNewsNet Nu , die SPD hat den Ball hochgeworfen . Da muss man draufhauen .
326069399637340160	negative	Im Großraum CDU / CSU von demokratieVERSTÄNDNIS zu sprechen ist wirklich ein Unding .
317014731158347776	positive	EU : Bundesregierung : Zypern kein Vorbild für andere Hilfsprogramme : Berlin ( dpa ) - Die Bundesregierung s ... http://t.co/EENGlB1Czh
323873724057133056	neutral	"Nun hat sie also einen Namen : "" von - der - leyen - quote """
337302400736047106	positive	Philipp Rösler ♥ Kai Diekmann - Natürlich vögeln Politik und Presse http://t.co/kGrrevYc3W via @amypinkde
333665507611906048	positive	RT @tazgezwitscher : Die #Grünen und die Päderasten - Vergangenheit : Die Befürworter von „Sex mit #Kindern “ hatten Einfluss in der Partei. ht…
334036669898567682	neutral	RT @ZdIntegration : Und noch einer : Rösler will Deutschland für mehr #Zuwanderung öffnen #Willkommenskultur http://t.co/uLuBVn3OY1
326053379874885632	neutral	@LTW_HE @Kai_Klose Mach keine Versprechungen , die du nicht selbst halten kannst . Über den Einzug der #Piraten in den #hlt entscheidet Wähler
311914253751836672	positive	Ich bi so ufgregt !! Wer isch jetzt de neui Papst ?? :))
311920779350650880	positive	@schwan Och lass mal , ich hole mir demnächst die Papst - Tasse ;-) .
311918802801659904	positive	Der #Papst heißt also #Francisco und ist 77 ... Ich glaub nicht mal an die #Kirche ... :) Spricht auch deutsch ... ;)
311909498614849536	positive	“100 % Wahlbeteiligung ! #Papst ” und ein Mann wird ' s auch… . jaja. die Spannung steigt . Ich bin ja immer noch für einen Afrikaner :)
311915526068789248	positive	Bin seit dem Disney - Club Antje Pieper - Fan :-) @ZDF @ZDFheute #papst #habemuspapam
311918052868493313	negative	Neeeein ! : oo Er ist nicht der Schwarze :( #unfair #papst #zdf
311993808223080448	positive	@welt Papst Franziskus verzichtet auf die Beifügung der Ordnungszahl I. , aber es gibt ihn auch vor dem Zweiten . :-)
311968622652293122	positive	Ich vermute , Papst Franziskus I. hat bei der Namenswahl an Franz Beckenbauer gedacht . :-) #fcb
311911274625769472	positive	@HZSportTV @SPORT1 Und diskutiert , getippt + Analysiert wird bei uns :-) - aber erstmal #Papst
311950055181520897	positive	RT @Sebastien_Ferre : @_Goulven_ Sei nicht papstlicher als der Papst ;-)
311915484285136897	positive	Habemus Papam ! Wir haben einen #Papst !! Jetzt erstmal stundenlang zum #Fenster gucken .. ;-)
311933639162204162	positive	Argentinien ? Land des Tango ? Heute ist Argentinien Papst ( ^ _ - ) http://t.co/lsG1jJ7Ivo
311927926025244674	negative	Zuerst mochte ich den papst , aber jetzt ... neee doch nicht ! :)
311926542659907584	positive	#Argentinien ist das #Land der #Götter . Erst #Maradona , dann #Messi und jetzt der #Papst :) #Argentina #Konklave #Vatikan #papstwahl
311836107547488256	positive	"RT @VoiceFromOff : RUFT JETZT FÜR DEN PAPST AN ! 01379 ... Oder sende eine SMS mit "" Konklave1 "" an die 666 .... 6 ... :-)"
311919132926963713	positive	RT @RAStadler : Wenigstens beim Postillon gibt es schon einen Papst . ;-) http://t.co/m8xSQgbWV3
311973938412544001	positive	Argentinien hat schon den Messi ( as ) ! Jetzt auch noch den Papst ... unaufhaltsam :-)
311924877718327297	positive	Der #Papst wurde 1 Monat vor meinem Geburtstag gewählt ! Finde das hat was :)
311918816454123520	positive	lol der Franz ... der kanns ^ ^ RT @stanglfr : Franziskus :-) Ich bin #Papst
311922173990281217	positive	Hahaha mein Vater meinte der Papst ist wie One Direction wenn er jetzt singen würde :) kopfkino
312094068761034752	negative	Ein homophober Papst ersetzt einen homophoben Papst . Das ist nicht meine katholische Kirche :( .
312207815274024960	negative	RT @hipsterschwein : Wieder kein Moslem als Papst . :-(
311918452073971712	positive	Aha . 77.  Wieder so ein ( Drei - ) Faltiger . #Papst
312186311995957250	positive	Der argentinische Papst singt am Balkon vom Petersdom : http://t.co/mw6E7WXAiq #Papst #Dontcryformeargentina ;-)
311922944538443776	positive	Die r. - k. Kirche bzw. der #Papst maßen sich an , das Weltall zu segnen ? ;-) #orf #konklave
311835534374879232	positive	"RT @VoiceFromOff : RUFT JETZT FÜR DEN PAPST AN ! 01379 ... Oder sende eine SMS mit "" Konklave1 "" an die 666 .... 6 ... :-)"
311925823332564992	positive	@FreiBastiHeit was , der Papst ist ein Plagiat ? :-) #cdu
311919049787469825	positive	;-) RT @UWellingtonM : Der #Papst , die zukünftige Königin der Niederlande , ... Die Argentinier erobern Europa ! ;)
311940182393896962	positive	"Dann bis in 10  Jahren zur nächsten #Papst Wahl . Habemus "" SilbernerMond "" in 2023 ? Muß dafür wohl wieder in die kat . Kirche eintreten :-)"
311934787931758592	positive	@Ninenya Die Antwort ist eine Pfandfrage . Weder Papst , noch Argentinien , sondern die Kirche selbst ! :)
311927545874481152	negative	Der Name schreit doch gradezu nach einer #Franziskaner Weißbier Paspt - Edition #Papst @ABInBevNews :-)
311986412423634944	positive	Es gab schon einen vermutlich nichteuropäischen Papst &gt; :( #zdf
311920734165422080	negative	Wow ! Ein Opa auf einem Balkon , welcher noch nie etwas gutes erreicht hat . #Papst
311837671381164032	neutral	RT @_komakelle_ : „Er weiß also , wie so ein Konklave abläuft ? “ „Ja , weißer . “ „Und wann der neue Papst feststeht ? “ „Weißer auch . “
311903064636403712	neutral	Ich glaube ich muss euch was sagen ... also ... wie sag ich das am besten ... also ... ich bin der neue Papst ! Und jetzt Freibier für alle !!!
311948925399605249	positive	Rasten alle aus wegen dem Papst . Immer ruhig .
311922317435490304	negative	Warum erinnert mich der neue #Papst eigentlich an den von Raus aus Den Schulden ?
311917973248024577	positive	Der Erzbischof aus Buenos Aires ist neuer Papst ! #habemuspapam
311906784904364033	neutral	Vielleicht heißt der neue Papst Jens Glaser II . Würde ich angemessen finden .
311923038784475137	positive	@AliAs_BM4G Der Papst ist tot , lang lebe der Papst ! Zum Glöck , dann können wiur ihm noch playbachs schicken !
312183868415418368	negative	RT @dbna : Der neue Papst Franziskus wird wohl kein Pontifex sein , der die Rechte von Schwulen und Lesben unterstützen wird :-( http://t ._...
311849313313624064	neutral	RT @nikstyles : kein Wunder , dass sie nicht sehen wollen , wie sie den Papst wählen . denn so sieht das Konklave in Wirklichkeit aus http:/ ...
312198409253687297	negative	Du magst den neuen Papst nicht ? Kein Problem ! Es gibt über ein Dutzend Alternativpäpste auf… http://t.co/e1RozufLwP
311869261570265088	neutral	Anruf aus dem Vatikan , man will mich als neuen Pabst . Heute mittag dann Entwarnung : man habe meinen beruflichen Hintergrund zu wenig geprüft
311933795907534848	negative	RT @Volker_Beck : Die Homosexuellenehe war für den Kardinal , der jetzt Papst ist , eine Zerstörung von Gottes Plan http://t.co/CLH1W9oTGf
311881216162951169	negative	Mediengeile Möwe . Wird ihr Gefieder gleich ganz dunkel , wenn es schwarz raucht ? #Papst #Konklave http://t.co/eHE6AnzzMk
311903727567126528	positive	Wir haben einen neuen Papst !
311928585558585344	positive	. @Bioschokolade hab gehört , das Barca - Spiel war cool . Können die nicht das wiederholen , jetzt wo n Argentinier mit ital Eltern papst ist ?
311921502264098816	neutral	RT @StefanLeifert : Der neue #Papst spricht deutsch . Bergoglio hat in Deutschland promoviert .
311913659934838785	positive	RT @raketenclemens : #papst gangam style auf dem balkon ... und die masse wäre am feiern .
311904327503605760	neutral	RT @ZDF : Ok , da gehen wir mit ! Und älter als 44  Jahre ! RT @ZDFheute : Es wird ein Mann sein . ( Mg ) #papst
311952362845659136	negative	Was haben Bela Rethy und der zurückgetretene Papst gemeinsam ? Nichts , leider rein gar nichts .
311916164538310656	positive	#papst Es wird gejubelt , das Licht ist angegangen @ZDF OH !
311805428646424576	negative	Papstwahl : Wieder schwarzer Rauch in Rom : Auch nach dem zweiten und dritten Wahlgang steht kein Papst fest : Ü ... http://t.co/N5OTdJa5LI
311959874160455680	negative	RT @martingiesler : Der Fake - Account vom neuen Papst @JMBergoglio hat schon über 100.000 Follower .
311982663697317890	negative	"RT @athmatrix : Nur so zur Erinnerung : "" Ein Diktatoren - Freund als Konkurrent Ratzingers "" http://t.co/KJ5qS4gJZX #papst"
312151431798992896	negative	RT @queer_de : Neuer Papst bezeichnete die Homo - Ehe als Intrige des Teufels und ein Adoptionsrecht für die Paare Kindesmissbrauch. http:/ ...
311903779182239744	positive	RT @focusonline : + + + Weißer Rauch in Rom : Die Welt hat einen neuen #Papst - Papstwahl im Vatikan http://t.co/aFoGBHR6TP + + + #konklave
311913395920183296	neutral	RT @SuperMarki : Meine Freundin kommt gar nicht vom Einkaufen zurück . Befürchte , sie ist jetzt Papst .
311950076480200704	positive	Franziskus l. könnte der beste Papst aller Zeiten werden . Bescheiden und liebenswert . Dadurch einfach grandios . Bin gespannt auf mehr .
311981016967442434	neutral	Angeblich weiß Ratzinger immer noch nicht , wer neuer #Papst ist . Ich denke , er twittert ?
312096558126616576	neutral	RT @gestalterhuette : Der neue #Papst schafft den #Google Reader ab . Das haben wir nun davon .
312174151970467841	neutral	Gespräch über den neuen Papst und den von ihm gewählten Namen . Kollege : ' Wieso Franziskus ? Ich dachte der heißt Habemus Papam ... '
312106765703598080	positive	"BILD - Schlagzeile : "" Ein Argentinier ist Papst ! Die neue Hand Gottes "" - Ich sach mal : Ma ( ra ) donna mia !"
311918742672113664	neutral	RT @SPIEGEL_EIL : Der neue Papst : Es ist ein Argentinier ... http://t.co/iVcoLyBUXw
311920474378625024	negative	Ich will ja jetzt nichts sagen , aber der Mann ist 76.  Jünger wird er ned ... #Papst
311858082219167744	neutral	„Wenn jemand von uns zu den ’Pro‘ - Leuten geht , ist das so , als ob der Papst morgen Atheist wird . “ m (
311836993699074048	positive	Papst hin oder her ! Bei weißem Rauch ist meist was mit der Zylinderkopfdichtung !
311907179437367296	positive	RT @ProSieben : Rom tanzt . Weißer Rauch . Der #Papst ist gewählt . Und gleich öffnet sich der Vorhang .... Wie kann man ein Casting be ...
311788859182678016	negative	Das Konklave hat auch im dritten Wahlgang keinen Papst gewählt . Aus dem Schornstein der Sixtinischen Kapelle steigt wieder schwarzer Rauch
311897099346251776	positive	Hoffentlich wählen die diesmal einen Italiener als Papst : http://t.co/MIqw45UYDt
311946891711627264	neutral	ob der Ratze jetzt dem Franzi zeigt wie man twittert #papst
311907239273324544	negative	Ach , vielleicht wollten die Kardinäle nur nicht mehr im Knast sitzen ....... #Papst #weisserRauch
311800788785713153	neutral	Ist denen die Heizung ausgegangen oder warum machen die den Ofen an ? #Vatikan #Kardinal #Papst
311907437777125377	positive	RT @BoehningB : Hatte mich schon an die Zeit ohne gewöhnt . #papst
311912147791777792	positive	"Wird es vielleicht heute den "" Obama der Kirche "" geben ? #papst #kirche"
311910770990542848	negative	Ich möchte gar nicht über dieses Papst schreiben , aber ich muss !!!!
311906718437220352	negative	Die würden auch ner Strohpuppe zujubeln ... #Papst
311909685982789632	neutral	Wieso hat der #Papst , eigene Matrosen ?
311903884140503042	negative	Vermutlich verbrennen die nur nen Autoreifen im Kamin . Erkärt den schwarzen Rauch und die Visionen die die haben ... #pope #papst
311921229172969472	neutral	Jo mei , gehts raus und spuits Gott ! #francesco #papst
311923467249401857	positive	Der #Papst sieht aus wie Johannes Paul II nur mit brille #habemuspapam
311922832886087680	neutral	2005 : Wir sind Papst 2013 : Endlich ein Frank
311914750927859712	neutral	Peter Frey vom @ZDF spricht von „weltumspannenden Ereignis“ und beweist das mit Zitat eines Tweets der #TAZ zur #Papst-Wahl @tazgezwitscher
311920014104092672	neutral	Jetzt erst mal ein Franziskaner ! Da die Franzi jetzt Papst ist !
311925985085890560	neutral	@ProSieben @ProSieben na dann sag ich mal : argentinisches Steak für alle ! Papst #Franziskus
311912572712534018	neutral	Warum der #Papst sich noch nicht gezeigt hat ? Casus fortuitus a mora excusat .
311942168426184704	negative	Dieser oder jeder andere #papst kratzt mich nicht . Wieso bist Du fassungslos ? @IDFWoman
311807486673960960	neutral	@DLF ... wie kann es zu dieser Meldung ein »mehr« geben ? Kein Papst = keine Neuigkeiten. m (
311907928493944832	neutral	Macht schon , gleich ist das Netz wieder weg #re5 #bahn #Papst
311920376152195074	negative	Sieht ja nich mehr so frisch aus xO #papst
311907139696353280	positive	Wird hier hetzt von jedem ein papst - tweet erwartet ? Ok , here it comes : Paaaapst !
311919298585186304	negative	Irgendwie bizzarr , wenn im Stadion News über den Papst durchgesagt werden .
311915529986252801	positive	RT @SatireLupe : Welches Gras rauchen eigentlich all die hunderttausende , frenetisch jubelnder Papst - Gläubigen #Papstwahl
311910810375032832	neutral	RT @Matthias_aus_Do : Bei der italienischen Hymne warte ich immer darauf , dass #Schumacher aufs Podest springt . Der hätte ja auch Zeit . # ...
312207243548438528	positive	RT @SPIEGELONLINE : #Papst Francisco nahm sich Franz von Assisi zum Vorbild . Wer war der Namensgeber ? http://t.co/FoT0UcVktB ( aar )
319588869651722240	positive	. @PiratenLama Was Internetfreiheit betrifft , sind wir nicht nur einer Meinung , da ist die Linke die Zukunft ;-)
332964938840682496	positive	@Erbloggtes hach , diese piraten , nicht nur politik verändern endlich mal wieder philosophie geschichte geschrieben in deutschland :-)
333688738033065984	positive	"@nschepers @oberhof Wenn SMV keine "" Wahl "" zulässt , ist es eben keine Mitgliederversammlung ;-)"
