tweetid	sentiment	text
374222913320124416	positive	Danke aus USA ! %PosSmiley Livestream ARDMediathek auch im Ausland %Link ab 20.15 Uhr tvduell
383213928559693824	positive	 Antiautoritäre tendenzlinke Naivlibertäre  ist die treffenste Beschreibung der PPat die ich je hörte %PosSmiley %Link
370604383614304256	positive	Grösser als myLGS ? %PosSmiley Die myLGS hat von mir gerade eine 8 x10m grosse orange Plane geschenkt bekommen %PosSmiley PIRATEN DresdenOrange
355241171917864961	positive	Momentan brauchen wir Geld %PosSmiley Also diese Spendenplattform sharen , mit Tag Neiwahlen : ...
371723710790909952	positive	ja , tut er bei mir . Natürlich nicht jeden Tag und ich habe noch Wasser und grünen Tee dazu %PosSmiley
380665137994035201	positive	Nee , da gehen nur die Originale ! Zweitstimme - FDP Mövenpick btw13 %PosSmiley
374261320822296578	positive	"Er hat die Koalition mit der Linke ausgeschlossen , aber nicht die "" Tolerierung "" durch sie ! %PosSmiley tvduell"
380257271105605633	positive	mir scheint , der Sprecher ist ein wenig erkältet ... %PosSmiley
365928303221161986	negative	Ich fasse es nicht , wie uncool und spiessig sie mittlerweile sind . %NegSmiley Grüne Verbotsorgien Zeigefingerwahn Dogmen Z ...
380815605189718017	positive	muha - raab klebt die piraten aufkleber auf die instrumente seiner Band %PosSmiley
352790805888516096	positive	da hat eine Einzelperson drei verschiedene Parteien mit kuriosen Namen zur Bundestagswahl angemeldet %PosSmiley
379327099305467904	negative	Für eine Minderheitsregierung ist die SPD viel zu staatstragend . %NegSmiley
372270907588620288	positive	Wieso sollte die FDP auch eine Veranstaltung für ' ' s gemeine Volk machen ? %PosSmiley VIPBereich britaarena
358231670358417412	positive	"einen "" grünen Faden "" und "" ne runde Kiste "" - das gibt ' ' s nur bei %User ! %PosSmiley"
384381557244710912	positive	 Zitiert den Tweet und fügt euren Platz beim WWA Konzert in Düsseldorf hinzu %PosSmiley  Grüne Zone %PosSmiley xx
372373930339999744	negative	%Link - Dramatische Szenen im Wahlkampf bei der hängt sich auf ! Piraten %PosSmiley
369215716026617856	positive	Tagesaktuellen Stand gibt es in der Plakate - App . Die gibt es für PC oder Handy . Piraten + haben es drauf . %PosSmiley
383201896905052160	positive	Schauen gerade %User''s video über die Wahlen in Geschichte ! ah *-*
374834674197356544	positive	Sohn Wetta wie heute morjen am 22. und die Piraten kriejen minnistens 15% %PosSmiley
374246702422958080	positive	Ich wähle die NSA - die hören wenigstens zu . %PosSmiley bundestagswahl
381661310414778368	positive	%PosSmiley was haben Sie denn fürs Folgen von mir bekommen ? Schönen Wahlsonntag !
373734340330786816	positive	Piraten in der ehemaligen Stadt der abgestuften Chancengleichheit %PosSmiley btw13 Herne
374218477659492352	positive	+1 ! hach ... %PosSmiley Das mag ich dann doch wieder an den piraten Sehr sogar
357875120586489857	positive	saustarke Argumentation auf höchstem intellektuellen Niveau - dafür ein fröhlicher Tritt gegen das Holzbein : piraten - AfD + %PosSmiley
377822921584312320	neutral	Die CSU kann sich anscheinend alles erlauben .
355266092207321088	positive	Zu meiner gestrigen STASI - Anspielung im Landtag passend ein schöner Artikel in der FAZ %Link via %User ...
378185296094822400	negative	die angst vor dem wähler ? harhar
374640192176803840	positive	Geil , die Grünen rufen zur Demo gegen ihre eigenen Überwachungsgesetze auf %PosSmiley %Link
381089319131181056	positive	Klar , es ist Wahlkampf . Die Rücktrittsforderungen an Beck und Trittin Grüne finde ich trotzdem ok .
384292162588147712	negative	Einsam und alleine stand in Heidelsheim ein CDU - Sonnenschirm .
350291807738929152	negative	DT %User : Ärgerlich : SPD gegen Untersuchungsausschuss zu Blockupy dpa : SPD und Grüne über Untere es ...
377438362866446336	neutral	Allianz GI - Umfrage : Zeitpunkt für den Ausstieg aus Niedrigzinspolitik unklar : Frankfurt ( %Link ...
376247130957963264	positive	Piraten kennen keine Wahltermine , sie sind immer aktiv .
358247187253592064	positive	Dietz plädiert fürs Nichtwählen . Liebe Wähler , hat einer von Euch ein zwingendes Gegenargument ?
347642110629003264	negative	Der %User Skandal zeigt wie stark die Hegemonie der Grünen in den Medien ist . DFR träfe ...
376949303513579520	positive	HBPO Marode Infrastruktur : Trittin will Lkw - Maut auf einige Landstrassen ausweiten : Wenn Lkw - Fahrer über Bundes ...
352396694912122882	positive	Beispielhafter Talk zur NSA - Affäre : Markus Lanz’ Wahlhilfe für die Piraten
355994515368194049	positive	Exklusiv : CDU - Vizechefin Julia Klöckner spricht im %Link über ihr Engagement für Lesben und Schwule ....
356406304748732416	positive	"SPD - Chef : Gabriel erzählt seinen besten Gerhard - Schröder - Witz : SPD - Chef Sigmar Gabriel hält wenig von den "" Pol ..."
370568273198198784	negative	Na und ? Mein einem Brand - Anschlag zum Nazidatum zum Opfer gefallenes Haus findet der SPD - Bürgermeister LANGWEILIG
378910342698381313	negative	für afd - war d eh nie neutral wg spd. können aber nichts mehr meckern , wahlradar chef afd mitgl. statement lucke unentschuldbar !
380884166185082881	neutral	"Klasse Aktion "" Linie150 schön war ' ' s im Saarland ! Auf nach Stuttgart btw13 cdu + mut ..."
352373065386180609	positive	 Von den Piraten hört man ja nichts .  - Wir sitzen hier in einer Pressekonferenz . Wer ist nicht da ? Die Presse . Gut machen sie ...
381839093262319617	negative	Diese Wahlen von heute sind einfach nicht mehr repräsentativ . btw13 hundertplusx
375576087998513152	positive	Aktuelle Stunde : Realitätsverlust oder Naivität ? - CDU auf Abwegen
381816912143196160	negative	Ich habe es jetzt begriffen . Man braucht gar kein Wahlprogramm . Man muss den Leuten nur ordentlich Angst einjagen .
376752366718320640	positive	Kämpferischer Auftakt in die heisse Wahlkampfphase . Wir kämpfen um jede Stimme für die Union ! wka13 btw13 CDU + ...
381926060021276672	negative	Das vorläufige amtliche Endergebnis der btw13 ist da . Union braucht SPD oder Grüne , FDP und Afd scheitern ....
384165960812228608	negative	Regierungsbildung : Angela Merkels grösster Fehler : Der Siegesrausch verfliegt : Union und FDP waschen schmutzige ...
379625582851817472	neutral	Mich würde im übrigen mal interessieren , wie das Wahlergebnis aussähe , wenn die Zweitstimme nur nach Programm ohne Parte ...
362441235459346432	positive	Wähler bleiben Schwarz - Gelb treu : NSA - Affäre perlt an der Kanzlerin ab - N - TV ONLINE
381929011095408640	neutral	Ziemlich genau sogar . Anzahl Nichtwähler : 17.614 . 251 Einwohner NRW : 17,524 Millionen ( Stand 30.04 . 2013 ; laut Wikipedia )
345833927841284096	neutral	"wenn piraten sich am hartz4 status quo orienteren , ein "" niedrigst - grundeinkommen "" zu rechtfertigen , sollten sie das zustandekommen bedenken"
378555462603776000	positive	Denken wie ein Proton ... Positiv %PosSmiley LINKE wählen ! Soziale Gerechtigkeit stark machen ! BTW13
347267057982775296	negative	Ich glaube dem Kleine , dass er ein rassistische Arschloch ohne Wissen und Gewissen ist. spd
373588908430598144	neutral	Bgm. - Raab - Strasse 31, 86470 Thannhausen ( Bayern ) Unfall mit parkendem Kfz am 07.05 . 2013 ID760
379231600472358912	positive	Egal , wenn man und frau piraten wählt , hat mensch alles richtig gemacht !
351771590066831360	negative	Für die Piraten ist Prism ein Elfmeter . Vor leerem Tor . Rückenwind . Abschüssiger Platz . Warum befürchtet man trotzdem , das ...
373453783541760000	neutral	*** BILDplus Inhalt *** - DAS steckt hinter den Werbespots der Parteien Die %Link
384037441688317953	positive	Papst setzt sich für Homosexuelle ein , US - Präsident spricht mit iranischem Präsidenten , CDU und SPD wollen koalieren - wa ...
366978571119497216	neutral	Teilen ist das neue Haben . Piraten +
365559079155941376	neutral	auf das linke oder das rechte im Bild ? %NegSmiley
359705839424126976	negative	"die %User in der ZEIT : "" Wir werden belogen und hingehalten "" %Link piraten + nsa prism"
367747752899641344	positive	70% der Piraten + Kandidaten sind für Transparenz und gegen Bestechung bei %User - was ist mit den anderen 30 % ? htt ...
370964148089524224	neutral	ACU istn Kindergarten und KBU setzt sich halt zum Grossteil aus bekennenden NPD - Mitgliedern zusammen .
350263334039339008	positive	"Grüne BW : "" Wir werden ein Zeichen setzen für ein gewaltfreies und freundschaftliches Zusammenleben aller Mensc ..."
355444340757237761	neutral	Die frage nach der vds könnte man der spd natürlich auch mal stellen ... illner
363010640215941122	negative	Ja . Genauso wie CDU und SPD in Deutschland . Völlig egal .
364008548713648128	neutral	Hoppala ... Freie - W�hler - Chef Aiwanger : Die Sphinx aus Rahstorf -
352201757625036800	neutral	Steinbrück will von Offshore - Aktivitäten der WestLB nichts gewusst haben : SPD - Kanzlerkandidat Peer Steinbrück ...
346205497554239488	neutral	Auch die Bundesvorsitzende der deutschen Grünen Claudia Roth war in dem Hotel %Link occupygezi
381937688133115904	positive	Laut vorl. amtl . Endergebnis haben 9.630 Menschen im wk83 die Piraten gewählt , Danke dafür und wir machen natürlich weiter %PosSmiley
380753219133407232	positive	Infostand auf dem Wochenmarkt in Altenkirchen . Rosen für die Wähler . Gute Atmosphäre ERwinBtw13
349793752665169921	neutral	Der Stern zum CDU / CSU Wahlprogramm ...
382926283069349889	neutral	Mit dabei ÖVP - Spitzenkandidat Dr. Michael Spindelegger
380725738938580992	positive	oh ja , wir wollen dass das Verfahren schneller geht , ohne Ghettoisierung und das sie arbeiten dürfen . Wir Bösen ! afd +
375228423125622785	positive	"Bei "" Die Linke "" fleissig Unterschriften gesammelt für die %User - Petition zum gesetzlichen Mindestlohn ..."
381713025738096641	negative	"Wahlen 2013 , heute Deutschland "" Situation ernst , aber nicht hoffnungslos "" in 7 Tagen Österreich "" hoffnungslos , aber nicht ernst "" btw13"
346499921832194051	neutral	Die Vorstandsmitglieder kennen es noch nicht , sollen aber am Sonntag beschliessen : Das CDU - Wahlpogramm . Wir haben es : ht ...
377175517700829185	neutral	MiniKrimis im WahlKampf ! Ein Beitrag der IsarChillies München !
381785459242070016	neutral	Kanzlerin Merkel bei der Stimmabgabe ( Foto ) ( BPA ) .
368757385764290560	negative	Die AfD fordert die katholische Kirche dazu auf , vor den Piraten zu warnen . Geht ' ' s noch dümmer ? %Link / vi ...
382597548025733120	neutral	Der Alan Harper der deutschen Parteienlandschaft
370215884674973696	neutral	Wir wollten doch S21 in den Wahlkampf tragen ! Dann tut es und verwendet das Hashtag btw13 in Euren Tweets !...
377789137991892992	neutral	"Eva - Maria Glathe - Braun fand von den Grünen zur Partei "" Die Linke """
374123588565360640	neutral	wahlschau - Social TV zum Duell der Kanzlerkandidaten %Link wahlschau Bundestagswahl btw13
377853507602485248	neutral	via Kimbie Humer - vogl und das haben wir heute unter anderem im Ausschuss beschlossen :
326344140621246465	positive	Du bist die aller aller aller Beste ! %PosSmiley du baust mich immer auf ! %PosSmiley love you
324594579577896961	positive	ICH habe sie schon gesehen , ihr nicht : - - )
326659366705061888	neutral	was hat die den gemacht ? %PosSmiley %PosSmiley
320850388452536320	positive	ahh *-* es war so traumhaft %PosSmiley / das OLLG gestern war Miss Bambi 2011 .. weisst du wen ich meine ? so viel Glück will ich mal haben !
329112592712880129	positive	Wo hast du den gemacht ? Würde mich nämlich auch mal reizen %PosSmiley
324974519372627968	positive	TUTEN TUN ! Sorry , musste sein %PosSmiley Kommst du auch nach Stuttgart , Communiy Treffen ? %PosSmiley
327491022168940544	positive	grins %PosSmiley werde mal mit meinem Versicherungsträger darüber diskutieren ...
325518719533076480	positive	Schreibe wieder mit dem Typ von gestern Abend und bin am dauerlächeln ! %PosSmiley
324544999901511680	positive	Es hat geklappt , ich musste nicht speichern , aber ich sehe mein Bild %PosSmiley
326712004490428416	positive	aus na kme nie twin . %PosSmiley feel ' s like heaven na ulet %PosSmiley
324942150758436864	positive	Sy sich dukung %User %PosSmiley yg län gak dech
325948459481972736	positive	bevor du den account ab gibst , nochmal in die DM s schauen %PosSmiley . / / %User
327325931276492800	positive	CologneClaudi : Er schrieb mir , er wäre der beste Pussylecker der Welt %PosSmiley ... und könnte ganz lange die Luft dabei ...
319164728951844864	negative	:-[ Offizielles Smiley der Bundeskanzlerin der Bundesrepublik Deutschland
318872427922849792	positive	Shaq , ich bin dein grösster Fan ! FCB FCB FCB FCB FCB FCB FCB ( FC BASEL 1893 ) , Falls du Bayern gedacht hast . %PosSmiley %PosSmiley
320953374893809664	positive	Logie %PosSmileyantworten : Wenn was ist , dann ruf mich an . %PosSmiley *
321749491420127232	positive	Was für eine Show . Frankie gös ZiB2 ... again . In der weiteren Hauptrolle %User . Das 3. Sequel der Serie %PosSmiley %Link
320500987192283136	positive	wenigstens ist ihr Titelbild auch geklaut %Link %PosSmiley
329314046182572032	positive	Als ich das gehört habe , habe ich das nicht mehr gekauft %PosSmiley
326809840825552897	positive	, Ich warte auch morgen . Morgen hat Zumba Danceeeee♥♥♥♥Ich mag Zumbaaaa %PosSmiley %PosSmiley %PosSmiley
321017824573276160	positive	ja , will es auch irgendwie morgen gucken / o \ kannst du mri dann einen link zukommen alssen vllt ? %PosSmiley
328197214025424896	positive	Habe so Lust auf einen Dattel / Bananen Milchshake .. %PosSmiley ** - worauf habt ihr gerade Lust ? %PosSmiley
319786412801159168	positive	oh , digitaler Arbeitsmarkt , da will ich mal auf dem laufenden bleiben . %PosSmiley
324596999527743488	positive	Ich reibe mich vorher mit Katzen - Minze ein %PosSmiley
324271980058669056	positive	Berlin ! Berlin ! Wir fahren nach Berlin ! %PosSmiley
321947957505191936	positive	wenn ich dir sage , dass es nicht einmal ein Kamera - Licht besitzt und kein Autofokus hat , reicht das ? %PosSmiley
321273226774839297	negative	wegen dem adidas neo Bild %NegSmiley Ohh doch und wie
328186304699437056	positive	hey du wolltest doch kommen , hatten wir drüber gesprochen %PosSmiley
326514099775213568	positive	usw. usw. und dann landete ich plötzlich im FAVstar und wie das läuft muss ich ja nicht erklären , ich könnte aus auch gar %PosSmiley
321287628823601152	negative	KSV1870 Umfrage : 21 Prozent der Unternehmen mit Korruption konfrontiert %Link
325233758133420033	positive	Google Glas es , iWatch und Co . : Die Nachfolger der Smartphones : Brillen mit Displays und intelligente Armbanduhr ...
325015442576011264	neutral	Real niggas , not dem niggas
320567893202989056	negative	* Kotz * oh tut mir leid das wollte ich
323887477062512640	positive	Afro Beas Party in Kiel : Hey ... wir laden alle , die Spass haben an Musik und tanzen , e ... %Link
320062780340314112	negative	50 jähriger mit hellgrünen Chucks . Habe ich damit den Klimax der Midlife Crisis schon erreicht oder wird es noch schlimmer ?
324258442388860929	neutral	dann werde ich mal beim rest reinschaun , sobald ich die gelegenheit dazu finde ~ danke !
318606691539251200	positive	Gute Nachricht : zypern führt den bitcoin als gesetzliches Zahlungsmittel ein
322237322504572928	positive	Und noch einmal ! Alles gute zum Geburtstag %User
325156171411492864	negative	Brände : Nach Feuer in Wohnhaus mutmasslicher Brandstifter ... : Bei einem Wohnhausbrand in Darmstadt s ... %Link Wolfsburg
322765963915317248	positive	Jerön Dijsselböm hat Recht Sparer sollen zahlen nicht nur der Staat
326416485021003778	positive	"Statt ständig zu tweeten , "" woran man einen wahren Freund erkennt "" , sollten wir lieber mehr Energie dafür aufwenden , einer zu sein ."
320411541725917184	negative	Sexualität und Evolution : Wie die Schwertträger ihr Schwert verloren : Grösse spielt eine Rolle - zumindest bei ...
320209419138899968	positive	Ich wäre ganz glücklich , wenn ich die die nächsten 2 Wochen aus meinem Zimmer loswerden würde %PosSmiley
320558803760345088	neutral	LIVE ! Schalke trifft bei Werder Bremen zur 1:0- Führung - %Link %Link werder
329019074816405504	positive	Dies gefiel mir heute in Oberursel : Farbige Idylle am Rande der Wüste : Fotografiert am 29.04 . 2013 i ... %Link oberursel
318919390122872832	positive	"Hallo wollte fragen ob es möglich ist den Song "" Up in the Air "" von 30 second to Mars zu spielen . %PosSmiley LG"
319064890272776194	positive	" Die YÄZ - Redaktion findet : Liebe Lena , wir können Dich trösten , den Echo hat doch sowieso keiner an ..	 die YÄZ - Redaktion finden : Liebe Lena , wir können du trösten , die Echo haben doch sowieso keine an .."
322114273331511297	positive	Alternativer Trend . Homöopathie erfreut sich zunehmender Bekanntheit und Anerkennung .
320524201251438592	positive	"Clip zum Bestseller des TCM - Fachverlages "" Erste Hilfe mit Chinesischer Kaiser - Medizin - Ratgeber für eine ..."
319005173500502016	neutral	iGZ - Hauptgeschäftsführer Werner Stolz : Branchenzuschlags - Tarifverträge für Schienenverkehr , Textil und Holz / Ku ...
321222463306493955	negative	"hmm aber dann ist der code fehlerhaft , da fehlt das abschliessende . "" und die ◙ - ◙ sehe ich auch zum ersten mal %PosSmiley '"
319794419635195905	positive	da muss ich ihr recht geben ihr wart echt gut %PosSmiley und süss seit ihr auch noch %PosSmiley
319752390293221377	positive	~ News ~ 29.03 . 2013 Junsu ' s 13,5 Millionen $ schwere Hotel auf JeJu Island nähert sich der Vollendung / / Junsu’s $ 13.5 million investment in ...
319087963898273793	neutral	Wisst ihr bei welchen hotels die junge es in deutschland ... - Wir wissen weder mit welchen Verkehrsmitteln sie reise ...
328529391011364865	positive	Heute war ein cooler Film Tag
327360058931417089	positive	Hans - Josef Fell : Guter Tag für Bürgerenergieprojekte ; Gefahren der Fondsregulierung abgewendet %Link solar
325217366088749057	positive	Ganz auf die Schnelle ! Geld , Flexibel &amp; Gebührenfrei . Kredit - - &gt; New Visa - 0% Zinsen bis zu 2 Monate ! Infos &gt; &gt; &gt;
322717608329740288	negative	Ausserdem sollte ich meiner Mama sagen , dass sie mich morgen früh wecken soll - - &gt; Training zwecks Spielern - auf - den - Sack - gehen . %PosSmiley
322010850154131457	neutral	Awesome roter Drache Design Kunst Twin Duvet von CafePress
318572741773123584	neutral	Modellauto 1 18: Ör - Erkenschwick | Aus Sammlungsauflösung abzugeben ...
322776366636470272	positive	Heute haben wir gegen waibstadt 12-1 gewonnen
328181877351530496	negative	Nun ja , das m. E. verfassungswidrige Leichentuch , das über das Parlament gezogen worden ist , kann man durchaus betrauern
325970575740784640	neutral	Manchmal frage ich mich , ob die Tiere vor oder hinter den Gittern sind zoo
327484268383195137	neutral	B im W - drei Bratwurst im Brötchen und ein Bier
326686282602389506	neutral	"Live von der PK - Klopp : "" Wir sind aufgerufen zu zeigen , dass Borussia Dortmund über allem steht . "" bvb bvbrmd echteliebe"
320129230090428416	positive	Besucher auf der Musikmesse FFM &amp; danach Lust auf ein Konzert ? NICKHOWARDLIVE Mannheim 13/04 !
323893090320543744	negative	"Daran sieht man ob gegen ein 3. Welt Land oder eine Industrienation "" hetzt "" ."
324009930933817344	neutral	Klaviermusik für 4 bis 8 Hände : 20.4 . 2013 um 15 Uhr in der Kulturhalle
318650108487032833	positive	nach Österreich kommt in der Wiener Stadthalle wir wünschen uns das so sehr , bitte macht was , wir vermissen ihn soo sehr :'((
322792353297481729	neutral	Der Typ aus Fight Club ? Der Typ aus der Werbung ? Macht Musik ?!
319180174920908801	negative	man das nervt mich aber gerade . %PosSmiley
324945186918641665	neutral	Ich habe 140 Nahrungseinheiten geerntet ! %Link android , androidgames , gameinsight
328734038028320768	neutral	Boar geht bloss mit dem Montag weg .
323201375188176896	positive	ich weiss ja , dass er jetzt nicht mehr antworten wird aber trotzdem wart ich irgendwie auf seine Nachricht ...
328822472575164416	neutral	Wenn der Vater mit dem Sohne ...
323435990767247361	neutral	Bin gerade so rechtzeitig in der , nicht nur wegen des nahendem Frühlings , kochenden Arena angekommen. courtsider
328744165003382784	negative	Weiss auch nicht , warum ich in letzter Zeit immer um 5 - 6 Uhr einmal aufwache ..
320991159763750912	neutral	Ich habe letztes mal eine Jacke von H &amp; M + anprobiert und die wegen meines Po es kaum zu bekommen .
321127237858500608	positive	Augen zu und durch ... ich werf ' auch den Sticky ein. xoxo
326938185156395008	neutral	Die %User wird mal wieder bestreikt . Ok .
321319210586365952	neutral	Quads ATV Honda TRX 700 XX Das ATV ist ein 2008 Honda TRX700XX , mit 1260 km , : Honda TRX 700 X ... %Link Kleinanzeigen
320670449103159296	negative	Aldi gegen Lidl - das Duell
324334502904209408	neutral	wasservonoben Nieselregengassi ... man das hatte ich lange nicht mehr wasservonoben
326300226853945344	negative	schieb dir deinen Hashtag sonst wo hin , du Hurensohn
318810203141308417	neutral	Presseartikel WordPress . Der Pflegedoktor Reinigung es - Serviceprodukte von den Profis im Haushalt .
321479174189613056	positive	TSV Bayer Dormagen - Rösrath 39:12 - TSV bleibt damit an Tabellenspitze der 1. Kreisklasse
329181710614949888	neutral	BVG Karten AB übertrage . für Mai , Juni Juli abzugeben : Berlin | Biete Umweltkarten BVG für Mai , Juni und Juli e ...
325938688460726273	neutral	Suche Privatputzstelle : Worms | Ich suche eine Putzstelle in Worms - Herrnsheim und Umgebung . Ich habe einige Ja ...
328577592217202688	neutral	ich habe dir doch gesagt , dass ich dir einen Brief schreibe .
311904570395734016	positive	Ob das das Internet aushält ? Soviel Papst auf einmal . Habemus ... %PosSmiley
311907229513166849	positive	Wer wird jetzt Papst ? Die Spannung steigt und ich nehme noch Tipps entgegen %PosSmiley
311924188925526017	positive	Mute das Wort Papst doch %PosSmiley
311880626007576578	positive	Das wohl heute meistgesehene Tier der Welt %PosSmiley Papst Vatikan Rom
311920793984593920	positive	Ich finde den Papst putzig %PosSmiley
311919273033490432	negative	"Kein schwarzer Papst %NegSmiley Typisch für die sog . "" Kinderficker Sekte "" , keine Weltoffenheit ."
311973799417487360	neutral	Wieder kein Moslem als Papst . %NegSmiley
311919683538399232	positive	Leute , die nach 1978 geboren sind , haben noch nie einen italienischen Papst erlebt %PosSmiley Konklave
311902654093737984	negative	Ich will keinen schwarzen Papst %NegSmiley
312088650450100224	positive	Alle reden vom Papst ich Bete %PosSmiley %Link
311916070674001920	positive	%User erst Papst . Dann dreht sich die Scheibe weiter ... %PosSmiley
311868791007100928	neutral	Ja , das war mal ... Papst - Kellner von Papst Benedikt ... Ob ich wieder werde %PosSmiley
312078706506084352	negative	Wieder kein Moslem als Papst . %NegSmiley
311920704536858624	positive	Ein Argentinier als Papst und eine Argentinierin als holländische Königin %PosSmiley
311870405956743168	positive	Das müsste echt mal so 1 Woche dauern %PosSmiley Konklave Papst
311942916127981568	positive	Wer ist das ? - spricht Deutsch - fährt ÖV - mag Umweltschutz und Ökologie - hat eine Brille und vorne keine Haare Ich könnte Papst sein . %PosSmiley
311931595772805120	positive	"Diese Titelseite wird wohl gerade geändert - dieser "" Papst "" schaut a wengal weiblich aus %PosSmiley %Link"
311900017575227394	positive	Und die Show geht weiter ... noch kein Papst in Sicht . Naja nicht offiziell %PosSmiley
311927420708085760	positive	"Schon geht ' s los %PosSmiley Chemie . Ich sage jetzt nichts . "" Das knallt : Franziskus I. hat ( auch ) Chemie studiert . Papst fb"
311952043193556992	negative	Schon wieder nicht Papst geworden . %NegSmiley
311847029989076992	positive	Wenigstens beim Postillon gibt es schon einen Papst . %PosSmiley %Link
311922389388767233	positive	der Papst spricht aber die ganze zeit ( bei den gebeten ) Latein . Das kann ich %PosSmiley
311898972736348160	positive	Webcam auf den Rauchfang der Sixtinischen Kapelle . Mehr Action geht nicht ! %PosSmiley %Link ... konklave papst papstwahl
311907470903746560	neutral	Ein Tintenfisch %PosSmiley Ist es ein Junge oder ein Mädchen ? Papst
311797493895671808	positive	Habemus Papam - zumindest aus unserem Kamin kommt gerade weist er Rauch %PosSmiley Konklave Papst
311835450136481792	positive	"RUFT JETZT FÜR DEN PAPST AN ! 01379 ... Oder sende eine SMS mit "" Konklave1 "" an die 666 ... 6 ... %PosSmiley"
312189671239188480	positive	bezüglich Neugeborenen kA , aber so jung ist der Papst ja nicht . %PosSmiley
311936077969629184	positive	Zumindest bei der vatikanischen Nationalhymne sollte er Salutieren %PosSmiley papst
311903352650887168	positive	weist er Rauch - also kein Afrikanischer Papst %PosSmiley
311909257857597440	positive	Gutes Datum , gutes Omen ? Der neue Papst ist am 13 . März 2013 gewählt .
311907600788762626	positive	Umziehen , Treue schwören , beten : Das strenge Protokoll , das der Papst erfüllen muss , bevor er auf den Balkon tritt :
312106121945026560	negative	typisch Bayern kaum ist der neue Papst da und schon haben sie ihn in der Tasche ...
311949908074708992	positive	"Faymann redet gerade irgendwas zum neuen Papst . "" Ich hoffe , er setzt sich für den Frieden ein "" .."
311918640335294466	negative	Und am Ende ist es immer nur ein alter Mann Papst Balkon
311922656121339904	negative	"Der neue Papst 2010 zur Einführung der Homo - Ehe in Argentinien : "" Schachzug des Teufels "" ."
311914760415358977	negative	der neue papst is schon wieder zurückgetreten
311922484914032640	negative	soso , der neue Papst hat also in Deutschland promoviert . Wohlan denn , ihr tapferen Plagiatskreuzritter , auf ihn mit Gebe ...
311918804424876032	neutral	Der Argentinier Jorge Mario Kardinal Bergoglio ist der neue Papst Franziskus , der Erste . HabemusPapam
311904638251188224	neutral	Ich erhöhe : Und unverheiratet . Ok , da gehen wir mit ! Und älter als 44 Jahre ! Es wird ein Mann ...
311932465117798401	neutral	Franziskus I. nennt sich der neue Papst . Wer ist der neue Pontifex ? Lesen Sie hier ein Porträt .
311948394354589699	neutral	Der neue Papst ist ein Gamer . Auf Youtube bringt er jeden Tag ein neues Let’s Pray heraus .
311984890025496576	positive	"Papst - Begeisterung in Rom : Polonäse über den Petersplatz : "" Viva , viva il Papa Francesco ! "" Tausende Gläubige be ..."
311926552566833153	neutral	"So lange der neue Papst nicht mit einem "" I AM THE GOD OF HELLFIRE "" den Balkon betritt , kann ich ihn nicht ernstnehmen !"
311910710139555840	negative	Italienische Hymne wegen neuem Papst ...? Was soll den das ? omg - Berlusconi ...? HabemusPapam Konklave %User
311919658041241601	negative	Der neue Papst ist 76 Jahre alt ... Wow , der wird sicher grosse Reformen bringen ... AlterSack
312203033687777280	positive	Wie mich dieses neuer Papst - Gerede ankotzt .
311954013572718594	negative	neuer papst bezeichnet die homöhe als intrige des teufel und das adoptionsrecht der paare als kindesmissbrauch. noch härter geht es nicht .
311906450932912129	positive	Gutes Datum , gutes Omen ? Der neue Papst ist am 13 . März 2013 gewählt .
311816444847460352	neutral	Aus Spass wurde Ernst . Ernst wird vielleicht Papst . Ja , auch Päpste waren mal Teil eines Orgasmusses .
311927940743061504	negative	Warum regt ihr euch über den neuen Papst auf ? Es ist die katholische Kirche , herrje . Was habt ihr denn gedacht - Obama macht ' s ?
311931054661451776	neutral	Der neue Papst heisst Franziskus , dann wird ja der Kirchenschatz verteilt . Und er redet mit Tieren .
311922975236558848	positive	Wir freuen uns über unseren neuen Papst Franziskus I. und wünschen ihm viel Kraft für seine neue Aufgabe !
311849565726863361	positive	Das mit dem weissen Rauch haben die liebe %User und ich gestern schneller hingekriegt . Sind wir dann jetzt Papst ?
311832008500322306	neutral	und was das genau für chemikalien sind welche da beigemischt werden ... Vatikan Papst smokeontheroof umwelt
311921377168986114	neutral	könnte wie beim trimagischen turnier sein : und der neue papst ist ... Harry potter ? Harry hast du deinen namen in de ...
312075255118188544	negative	Der neue papst heisst wie die schwuchtel von GNTM. Shiet .
311952093823004673	positive	Also mein Künstlername als Papst wäre Jiri Stajner , der Erleuchtete !
311918372382187521	positive	der ist schon 76, können bald einen neuen wählen %PosSmiley Papst
311923190362411008	positive	Es ist der beste Papst überhaupt . Es kann keinen besseren als Gonzo geben
311906897215234049	positive	Gleich tritt Rafiki auf den Balkon und hält den neuen Papst in die Luft und alle Tiere des geweihten Vatikan fallen auf ...
311922750186979329	positive	Franz ist jetzt nicht nur Kaiser sondern auch Papst . Ein Teufelskerl .
311918324747476993	neutral	Jorge Mario Bergoglio ist 76, der erste Lateinamerikaner und der erste Jesuit als Papst .
312102028618899456	neutral	Mit dem Papst kamen die Flocken. neuschnee märzwinter oberbayern
311909144569466881	neutral	Ist er der nächste Papst ? - Angelo Scola - der Wahrscheinliche
311913879787675648	neutral	"Gleich kommt Sonja Zietlow auf den Balkon und verkündet : "" Du bist es ... vielleicht . "" papst"
311929013453062145	positive	Ok . Papst ist gewählt . Nun warten wir auf %User bei %User | @ProSieben
