id	label	hash	alternative_ids	text
372377204786618369	negative	2fc79178772ca92df3d29e80e51654d2	[]	Nicht nur gg Bürger, sondern auch gg eigene Mitarbeiter mobben die Behörden. Diese Fälle bearbeitet http://t.co/8J4m17oQ6I
367098744309051392	negative	b28e7a5beb9f504dd7f01c14d0b58987	[]	@FishyRocksYou ok. Hab' nur bisschen Kopfweh... Wahrscheinlich, weil Schlafmangel...
375551382713278464	neutral	df7850756d98878895c96d81f4df06ae	[]	#STEMPEL #Qualität #sicher #online ▸ #Holzstempel aus #Buchenholz z. B. 50 x 30 mm (max. 6 Zeilen) mit #Zubehör http://t.co/CyLQO1ezAi
363792647062048768	positive	600d8ca27f04a054d0103e604f3bdc77	[]	Goaste taxi chaffisen, love youu
392283052925149184	neutral	ec05617949be0b9c729c5a6a8eee8ffb	[]	Teures Trostpflaster für Wahlschlappe - FDP-Staatssekretäre beziehen weiter Gehalt http://t.co/rlxzpJOoHS
368070451291234304	negative	568f5bd83998872f097b86da3c6de498	[]	@pseudoschlumpf Oh ja... und wenn man dann auch noch unterm Bett säubern muss ._.
368132422279237632	positive	74bd049b61a0455342f86cc94efb7635	[]	@comme1grande Fünf, sechs, alte Hex, sieben, acht, gute Nacht... yay!
367910736414408704	neutral	98d4e40107da0c08d4080bde6ba3559f	[]	Reiserechtler zu Ägypten: Notstand rechtfertigt ko http://t.co/EeRCULqhvp #Kostenlose #Notstand #rechtfertigt #Reiserechtler #Stornierung
367272954926596096	neutral	35822e2d8b6d9ea5ebea961afe36d141	[]	#GeekWeek: Heute könnt ihr auf Youtube Missile Command spielen, wies genau funktioniert, steht hier: http://t.co/fydnJ9xgrO
374990444780068864	neutral	f66b80718c4b8c5857662a70b0b0f26c	[]	Neue OZ: Kommentar zu Berlin Music Week http://t.co/wV17dXLmop
364376779474997250	neutral	2da3b4e444b060c4122063ab1bfce60c	[]	Suzuki gsxr 750 w tüv neu wenig km: Espelkamp | Gsxr 750 W Zum verkauf kommt meine GSXR 750 W im original zust... http://t.co/Q4JaMHBiaP
371397100627431424	negative	fc0a802c95b9c6fb0001b1c89c84da54	[]	Wattn Glück, datt der kleine Spacko mitte hochgekrempelte Hose nich anne Torwand gewonnen hat. Hätte nich gepasst inne Malochersendung. #ass
391123524716609536	neutral	d37a736682afb9d229ab508b9201bf87	[]	"POL-H: Zeugenaufruf!
Motorradfahrer bei Unfall leicht verletzt http://t.co/QKTbR1Tcfi"
366658648715427840	negative	32d3f17524a1e4e87b0a67f03a3e732e	[]	Selten sinnloser Beitrag @spiegelonline: Ahnungslosigkeit durch Digitalisierung http://t.co/cmD7v8j7fU #realitätsferne #nichtsverstanden
366570819922563073	positive	b4340fa24f65862568abafc79b5272bd	[]	@whtbirdl oh...wie liebenswürdig
368393807093432321	neutral	654656ebf1473d18a2256dcc743fa341	[]	Sie wird zum sexy Nerd – Hot or not? Rebecca Mir mit riesiger Brille http://t.co/Hbg86FVRm3
395911142423277568	neutral	8ffa7170a81e2ab8679a5d4ef8bac876	[]	Top List Thursdays – Top Ten Horror Movie Cliches http://t.co/cJyzWrBeeg #TopListThursday #cliches
372040825687252992	neutral	991a315e6e82fa086449cbc4c0012764	[]	Von Europa nach Wien. Vizebürgermeisterin Maria Vassilakou wendet sich auch an Jugendliche mit einer guten Nachricht: http://t.co/nCjEtYD66W
363303251686326278	neutral	bd371abeb92dc5566e1cf963d76300c0	[]	#Focus Jack Black - Jack Black dreht „Sex Tape“: Jetzt wird es schlüpfrig: US-Schauspieler Jack B... http://t.co/cHGY4IPMJe #nachrichten
393218864965623808	positive	fea170ef503c7c42b54ec88210f62791	[]	@hannah_gehrmann amen sista
366959594314010625	neutral	8eae653704279b60f3d9b306acc75bb4	[]	@kiefheim Schreibe jetzt erst einmal Glosse über Kleingeld-Anforderung der Schule. Heute 9,50 Euro, 8,95 Euro und zwei Euro, bitte passend.
372053752665997312	neutral	612b75140ab0fc82004f3f8ea57b9586	[]	&lt;a href='http://t.co/sJyODjX2QS'&gt;M�rkische Allgemeine: Linkspartei: Deutsches ...&lt;/a&gt;
389414484294791168	negative	995d7694f45b84cf6e933d9f8d1a6055	[]	@heinlef nope. Basisdemokratiespinner stellen im Hinterland fast alle politisch Aktiven kalt. Bitte sehr.
372463406177320960	positive	e8c55213ec3c50e301e8065988e62709	[]	@Janina_Fricke @1D_Deutschland @onedirection Das war mega schön
374095321749815296	positive	7baac7c99ae587dbc71b5719b8757b7f	[]	RT @NiemaMovassat: #Linke liegt laut #Emnid bei 10 %! Nach #Forsa das 2.Institut, dass Linke so stark sieht! Sehr gut. http://t.co/RRLl4WOr…
365447635693338625	neutral	408d68e8fee4efed596aa406210ee2aa	[]	Achtung, Achtung, haltet euch von den Straßen fern!
394455236758077440	neutral	c8e1a7db0ebd2b723f1a4e85e895352b	[]	@MarvelDE ich bekomme eine Fehlermeldung - ab 18h dann nicht mehr?
374272606670966784	neutral	6380108e022e722f2031f51c6fd6f61b	[]	@Chen_kun_ Mhh du solltest dich ausruhen, weiß Ran-sama dass es dir nicht gut geht? Sie verarztet dich bestimmt gerne
377048279600873472	neutral	324747f2abbc2d876a7312b20898dfaf	[]	"BVB-Chef Watzke: ""Würde niemals Klopp entlassen"" http://t.co/8GlGHDLOw3"
372814876353126400	negative	fa32042126d51df7e6ca0dcacdd29bc5	[]	RT @Wolfsmops: Öhm, ich hab' Dank dem neuen #Update jetzt gar keinen Überblick mehr. Scheiß Linie da!
390369271622402049	neutral	9451b5c415ca01229b22d5fcef2069dd	[]	"Nutzlose Beliebtheit
http://t.co/aYY7QfAOlF #teletext"
370151073861730304	neutral	b1f6672c86a86b514ad2fb2b11fcecfa	[]	@null_vier Ok, schade. Irgendwo außerhalb Twitter beworben?
374958572578541568	negative	32939a2056f045f253981928d6c55f90	[]	@Stimmungswandel eben ,Verteidigung D: wenn es mal nicht schmusen will halbiert das Tierchen dich damit D:
366924781460791296	negative	20a466a9d3891ac6ed6b8ab3857234e8	[]	Ich hasse Kaugummi was nur die ersten 2 Min. gut schmeckt und dann nach gar nichts mehr schmeckt 😠
363239212998328320	neutral	b35d5a9d6948702fbcecf4a5daa3b2cc	[]	"@Vilinthril AFAIC Einladung wegen ""Alt gegen Jung"" ""Generationenungerechtigkeit"" we will see"
365025726455488513	negative	c2d71965619622a9e26c1683e412127e	[]	Haut am @letzjournal stellt de Kandidat aus dem Osten, de @ReneSchmit onst Konzept zum #Grondakommes vir. Eng interessant Lektür!
368482260707573760	positive	09ffaed13c3f7603d77f53ed98631bb3	[]	@SaschiHalefOmar :P :P :P Na immerhin. Apfel-Bobbes? Ich lass dir mal den Gedanken und bin froh das Ponys keine Orangen mögen.
371309183976488960	neutral	05be329f80aac37d19bc07adb019d552	[]	@aIexpato 1:1 :S schade aber Milan wird hoffentlich mit einem Tor kontern!
372685347743727616	neutral	91995d65bc781d42af64da2ef6b7d7e6	[]	@barfuessler Ach! Natürlich kenn ich die!
376435080828555264	neutral	f6eb0195d1315d78af459b604d18cadf	[]	Habe dieses Jahr zuviel Glitter eingekauft, bzw. auch falsche Körnungen.... gold, silber, schwarz und rot kann... http://t.co/Ztbp1s1SkH
392704588840583168	positive	bc6178728e04afe6b19fc7e3489a5621	[]	OMG! Diese Videos sind so großartig! http://t.co/HMD6Qk9ppT
370183780818223104	negative	11e8abdbc80a9f9fbd4b6ea48e2b72c6	[]	@denocte ja, leider teuer - aber ich mag halt nicht fliegen
392891436749713408	positive	4757862242de1b85b31fa62c2a39700d	[]	Beseitigung von Laub + Malen und entspannen + Helfen Sie mit Ihrer Kleiderspende! + mehr auf http://t.co/9kqlixLQAw
365922640831070209	neutral	0387fcc34efa6d7fe0513b1efddd8b6b	[]	Was macht eigentlich derKleineMitDemGroßen heute?
374364491095740416	negative	c0317441feb076822d45886a97e8a67c	[]	Früh aufzustehen güldet wohl noch nicht zur Arbeitszeit, oder? ODER?
395150400438800386	positive	e119a405815200c3cfffe85c87e55c45	[]	Meine Liebe zu dir, sonst niemand @edy_sic058VM {}
369432962787315712	neutral	84f194eca028d1bf4523491db73e5e9d	[]	"Aus dem Grundsatz ""Wohlstand für Alle"" kann man nicht allein Ansprüche ableiten. Er beinhaltet ebenso Verpflichtungen für Alle."
394741200042725377	neutral	76b4c43791b1df2d2b91ef30fd75b56e	[]	#Medienkäfig: Löwen feiern eine Party (Mannheimer Morgen) http://t.co/tQkpO5uv2f #loewensieg
367202331021938688	neutral	31a410f487daa0028b98dffe2b0669f7	[]	"FPÖ-Kickl: Hilfspakete aus EU-Beiträgen finanzieren: Utl.: Österreich soll ""Katastrophen-Rabatt"" einbe... http://t.co/dIYiPebbrN APA OTS"
366234474406621186	positive	9abef421a835dad1af9b309dfce30b2a	[]	hach, bin ich froh, das ich GEZ Gebühren bezahle, daher hat die Sportschau zum glück ja keine WErbun .. äh was .. öhm .. ähm .. tja ..
369670519832215552	neutral	3f52fc62ede1918fbc0ae902461a8e19	[]	Wetter Lucknerhuette Zeit 06:00 3.9C Wind 0.1 km/h 1018.0 hpa Early Morning Grossglockner
367293347511422976	negative	d8a1255dfe61e3a531ac6037f63de720	[]	@Enigma424 @Piratenpartei Das doch super! Und was macht ihr gegen Terror?
395453426379005952	positive	5bb515ccb0978d49fb7f914edbc52a6d	"[""390689783355564033"",""390687917079011329"",""390347847260200960"",""369326066646515712""]"	@ehenutte Guten Morgen  ;)
393311810826559488	negative	4db50f5039b3dd5c8c1daf009f8b37cd	[]	@kingmassiv light mann light Nahrung #Opfer
373344591753142272	neutral	9c90fc920385ce82f6e457d397ea2f51	[]	Software gegen Überwachung: Verschlüsseln soll einfacher werden http://t.co/cUBhHJKvRu via @SPIEGELONLINE
372255314176786433	neutral	8063e10decbdc03faa5f2d772f7be740	[]	@hex_e was ich ja durchaus gut fänd, aber wenn du erst mal deine Baby hast, dann wird auch das schwierig werden. :)
369194348971171842	positive	0d069eaf39f9710b2ac277535246bf64	[]	I liked a @YouTube video http://t.co/IYpqKNeRcB RUSSE OHNE BLINDDARM! Cargo mit Skorpion Abschuss Bestätigt Black Ops 2 Multiplayer
373387109375418368	neutral	e34511f19ae57021278db5beb9152500	[]	Grad ne Mischung aus Nicolas Cage und DJ Bobo gesehen. Überlegen ob DJ Cage oder Nicolas Bobo besser klingt.
369548717340119042	neutral	9b763bccac9aeea53a902ca9f50c9052	[]	@Enigma424 sorry, etwas verunglückter Eindruck! Bei Fragen der Grünen &amp; Piraten fragen halt diese nach. Wir bei unseren Fragen, Linke ebenso
364850383576768513	positive	b960f74b44ef40f76c62935d22f122da	[]	Schon August ey! Nächsten Monat kommt auch #Hinterland von @BenniferRostock vor freude kommt aus meinem hintern land!
370176868676542464	positive	c728854e32cc4ee6925a9aab07f2e597	[]	@MartinaOppel hahah. Habs n Georg auch schon vorgeschlagen für Montag aber er will sich net lächerlich machen xD
373091914016645120	neutral	461ffe32f8b516fd3fe19ed259d6834c	[]	"RT @BimmelB: ""Hallo, würde gerne diesen Ring kaufen""
""Mein Schatz""
""Und was ist mit dem hier?""
""Meein Schaaatz""
""Und d...?""
""Alles meins...…"
372729932981354496	negative	6eebb9db68ed71ac0dc07bf686799efb	[]	Treffpunkt: 17:45 Uhr. Fahrt Dauer: 5 min. Das Training beginnt um 18:30 Uhr. Ich hasse es.
373026264841719808	neutral	35baadcb0a3afdf6e3633049c1da59c8	[]	RT @Silke_Bromann: Noch nicht entschieden: Mehrwertsteuer-Erhöhung in #Japan http://t.co/AP3T7xILNP #wirtschaft #politik @JAPANMARKT
363304493179355136	neutral	95baefdee264e59d73bd4c226b006364	[]	Beziehungsstatus: Oma will mich mit einer von Sturm der Liebe verkuppeln.
394832539502014464	positive	d1f3f147583d6abd83527b5fbcc8ca3e	[]	Solange der Herbst warm ist, kann er mir nichts anhaben! http://t.co/jGeZ0hS4fS
392967991153156096	neutral	e69cefb1f56f3db9e6c654c359f763fb	[]	"@zehteemusik cool xD bitte anwort mich. warum sag man ""staatangehörigkeit"" wenn du nationalität auch sagen kannst ? xDsry for ma deutsch D:"
364937813793308672	neutral	216ebcdfe4ceb19e339a020fdd0130a5	[]	“New French Manicure” heißt der neueste Nagellack-Trend, bei dem zwei Kontrastfarben wie etwa Glitter und... http://t.co/ktGYV2IK7l
373195626563252224	positive	374770b936a5629ec1dc9f0ac2d7ecf6	[]	Witzige Auseinandersetzung mit Neurosen. mlG. Kurt (@YouTube http://t.co/IDOEZpD1fX)
365436046743314432	neutral	113c6db2156a0840f274e8cb7734ef41	[]	@Indifferance: Einmal #Neuland, bitte! http://t.co/7KVwVZsQXG #gmx
390577501933535233	positive	ee6c362dc0f74c78ababb748c5fcd92a	[]	"""Ich liebe harten, schnellen Rhytmus!"" K den. #Pokeymahn"
373714218950078464	negative	30962630cf2d35ff313e78294d2b18e7	[]	@_phoeni Sowas macht nur unglücklich. Wichtiger sind doch die, die bleiben, oder?
390782272267640833	neutral	9375b466153b5d664b14fd7ac0ed26e0	[]	SPD: Große Koalition? Hilfe! http://t.co/oPj1OzkFRn http://t.co/MIqFJqmtsb
393447999713447936	neutral	0e768a1207e38814e514de29e8afec42	[]	"Bitte einmal Petitio unterschreiben und retweeten. Chinesen halten lebendige Tiere im luftdichten Beuteln als Trend.
https://t.co/6AqzBlqoBl"
375220171314446337	neutral	28393e4753c7922696a694150484ce33	[]	@Poscoleri Nein ... nehm's mir aber mal vor, aber wird wohl noch länger dauern. Selbst?
391308514632540160	negative	2b691fdf64d371cab8202b80df6d5eb4	[]	@jakob_bl Die gegenwärtig herrschende Gewalt ist m. E. sehr wohl ein Problem. Und vor allem wenig konstruktiv in der Sache. #lampedusahh
375776575075000321	neutral	d9765bed71e32b4c0da0de560d74bead	[]	ladyBi: ich reite auf einen geilen Schwanz......und blass ihn erstmal richtig http://t.co/3hZ7CKWWNb
368092899583729665	positive	3f7047ffba4bed59310339287e777337	[]	@Echelon_Honey Daumen sind gedrückt...und verrückt? Nö. Für mich klingt das ganz normal :)
389479026286686209	positive	f851fe06e4f97ad165fd1ed9e80d308e	[]	#Taunus -Gourmet: Die selbstgesammelten Kastanien frisch auf dem Grill rösten...! So kann #Herbst Spaß machen.
373324685586751488	neutral	67beb9ed16e3342be289e35140dbf408	[]	Guter Artikel mit einem nachdenkenswertem Video: .@faz_net:Im Zeitalter von Big Data: Wir wollen nicht http://t.co/bUCLApQFff #faz
394816596922728448	neutral	6099785aee598ec567da60f171625e0a	[]	Hoffenheim - Leverkusen wird nicht wiederholt http://t.co/YqVXB4z7Uu
374951940981293056	positive	d95057e184aee54b888774d13701e56f	[]	@tobiasraff Hab schon genug zu tun. ;-) Aber sag mal, was geantwortet wurde :-) @C_Holler
375897593290563584	neutral	8c9ffc799e1c5899805c53896c04c157	[]	#Bin Single aus Kufstein http://t.co/K2C45O8wzs
377040897407340544	neutral	28d79dbc4fe6f9ad699c424faa529e4e	[]	Little People Flugzeug Feuerwehr Bus: Ratingen | Verkaufe Little People Set bestehend aus dem Flugzeug, Bus un... http://t.co/vGXiht2def
390180615846637568	negative	5a9c4146e7f5dcef28e666f7a8d1c564	[]	R.I.P. Minka &lt;3 gestern Nachmittag kam unsere Bärenwaldkatze Minka durch einen tragischen Unfall ums Leben.... http://t.co/2Puup5j2S9
393420472542826496	neutral	fe83e692bd7b6874e03ac6e274761abf	[]	"Aus Sorge um die Quote: ""@niggi: #ARD-Programmdirektor verhindert ""#Brennpunkt"" zur Späh-Affäre http://t.co/aqNZKC7xr9 #nsa #Merkel"""
370481031058444288	neutral	3381964ccac4857036acb78fc25cbe1e	[]	"@marcoschreuder @Zielina ad 1) er hat das sicher nicht aus strategischem Kalkül gemacht ad 2) er duzt alle und ""Sag frank zu mir"" ist er."
395211784409604096	neutral	f4e862dcc160775fd8c92f79a379f3ba	[]	"Griechenlands Küstenwache rettet 15 Flüchtlinge
http://t.co/HyUW1BZPXa http://t.co/BhpVuC8Z4X"
390809044170338304	neutral	14637377d143bd3e14d5391f34bad674	[]	Weshalb können wir von 8 Milliarden #gez-Steuer nicht einen ordentlichen Batzen für unabhängigen Journalismus nutzen? http://t.co/UPd6uc7uF9
392414577847447552	neutral	08962bfa445d834473bbe60d4a1f4108	[]	"""Niemand weiß, wie weit seine Kräfte gehen, bis er sie versucht hat."" Johann Wolfgang von Goethe"
393276721270509568	neutral	a0ce65276554d0b9387f357b5b328d2c	[]	Hui. Ordentlicher Absturz #bitcoin http://t.co/dkh2r2Hr9A
373313545511124992	negative	dc7a34751689cd7900d585c51f3b91d0	[]	Interessent wollte 15 Prozent Nachlass auf mein Angebot. Wie soll ich das bitte bewerkstelligen? :-(( http://t.co/z9GBw6v7OG
365956064941838337	neutral	a380dddceba81bf05992c5c7cebe5a6d	[]	Wieso der nicht gleich dießen Casablanca-Trick angewendet hat, wäre jetzt wohl zu rational gefragt #SchleFaZ
389423804067618816	neutral	e1124c308ee9f17f7c6ada8c93962327	[]	RT @manniac: Dafür. Muss. Man. Keine. Ganzen. Sätze. Formulieren. Können. Ihre. Bundeswehr. http://t.co/8j2BlYAcoe
373757038477582336	neutral	8fbcc28b93b3fe42bcda77313e07c174	"[""369770490992140288""]"	FÄLSCHUNG: Kunsthandel mit einer spannenden Geschichte verbunden. Liebe, Abenteuer, Fernweh! http://t.co/4KuOwvNguY
389403142800302080	neutral	51c7522da01a3784fadb0e0d96eb661a	[]	Umzug. Arbeitsplatz steht! http://t.co/MeGrFeKJ1W
390067441146933249	neutral	31ee6628b236bbad27d769350b4ea3c0	[]	Drogen, Drohungen und Gewalt: Möglichen Konkurrenten auf dem Oranienburger Drogenmarkt machte Kevin... http://t.co/NkKau9R1e1 #Oberhavel
368829746445967360	neutral	af4c002d2898923eb4e7667ccdbf65a5	[]	Pressemitteilung: NPD-Vorsitzender attackiert Gegenkundgebung, Polizei zerstört Transparent mit... http://t.co/u36w2LevA8
373189352043859968	neutral	b7b16799a39e1e758b2e1f8b60aaf8bf	[]	Wettertrend 04.09.2013 (Prognose Stand 29 August 2013) - Freiburg: Wolkig 27°C - zur Smartphone Version: http://t.co/Olf05ahmeK
365560881863598081	positive	ef8c95cf6d0593df7d61029cc9bc5ac8	[]	Die. @LinneaBrooks und ich sind zwei heiße schnitten :'DD
394504687409721344	neutral	0028cf883e69a6e0aa86ea3529735140	[]	Ach ja, diese Heimschiedsrichter... #Eintracht
372086946459566080	neutral	cdcfaadce7a2c8bd9516e40d1c7f7554	[]	Liebe ? — Nur unter Brüdern !!! http://t.co/CTKin6kY9t
393039495630979072	neutral	68d4bf50d18752a0aebd78b2ab77db08	[]	"Photo: ""Klima, Kröten, Kernkraftwerke"": 40 Jahre Umwelt im ZDF (BILD) View Post http://t.co/cDiaYfeRmY"
373687782268362752	neutral	42d7f020f4340bf01ed1a0fbba524207	[]	@hannahtatsch most flexible everrr
374651926824378368	neutral	3c265237284bcafd4a5ceddec3871e0e	[]	@DatHipstah die Frage war anders gemeint. Wozu eine SSD benötigen um After Effects nutzen zu können?
367720873198768128	positive	5f85e526703758db3d8e4d084bb40112	[]	ALEMANHA (4-5-1): Neuer; Schmelzer, Hummels, Mertesacker, Lahm; Gündogan, Khedira, Özil, Müller, Reus; Klose
373240417846063104	neutral	79706fe2f4b9532f14f0d927e41162cd	[]	Ach ja, schlafen. Check.
393260098987905025	neutral	2e63dbf456a38bd403f57e37f6c0ca4c	[]	@Ephourita meine nachbar wohnung war mal ein wechsel wohnung 4 monate frei 4 monate nicht .. 4 monate ..
371247842176012288	neutral	4df344cdcea70c1de0e21751b4592261	[]	RT @claudii_20: Speed Beauty von @KristyMalou :)) in dem neuen #ccbparis Katalog :)) @_agnesb_ http://t.co/Z03zmoscFm
368126588065292288	neutral	490313b659b9fd08b3e4004a33fd53eb	[]	Helmscheid wird zur Festmeile:  Ein kleines Dorf feiert groß: Auf sein 1175-jähriges Jubiläum blickt Helmschei... http://t.co/44MTJcvRIG
385107785496543232	neutral	f53886711ada0151b38b3014610855b3	[]	Beko BBL Champions Cup 2013: Albatrosse schlagen Bamberg 79:78 http://t.co/5oeO1ecOza
370966588960174080	neutral	fddada6b472ede67fbc46a4f3bc53e85	[]	"I liked a @YouTube video http://t.co/RU5mZSCvti ACHTUNG!! Die Holländer ""kommen"""
372509765743947776	neutral	db4f57a4e3fca64f596bddedf251c25b	[]	Neues aus Astronomie und Physik wurde gerade veröffentlicht! http://t.co/pIAYIxQEsr ▸ Topthemen heute von @timetrave @iplusplus
394796783249133568	neutral	b262d84c164a228c498f45957b9a4bab	[]	@rolf_heine @JEllermann AfD eine Art FDP minus Eurohörigkeit. Libertäre Partei=Freiheit des Individuums?Problem:Deutsche wollen Sicherheit
395856033525932032	neutral	caa07e612c59891264d2b6fb0a2ff421	[]	10 Steuertipps: Was Sie in diesem Jahr noch erledigen sollten http://t.co/ZYS08Bcp1y #wirtschaft #aktuell
393332098485858304	neutral	0493f909df6cefa3ba9a294a2c0029d0	[]	Acer Liquid S2 mit 4k-Kamera wird teurer als erwartet http://t.co/umQoNehWnj
364741226668785664	neutral	c8c3069cda58873a68083dc5b3f5d456	[]	RT @wahlkampfhilfe: Welche KVs aus NDS brauchen den Sonder-Kompass (PRISM/NSA) ? - bitte schnell hier eintragen https://t.co/VM4DTtfAms
366809953949843457	positive	94e73ac1cdd44b45ea9de12a829f3537	[]	#ff @Buch2011 #ff @Aktien2011 #ff @ebooks2013 #ff @urzeit #ff @Werbung2000 #ff @Wissen2000 Ich verbeuge mich vor dem großen Autor, Chapeaux!
390028551463788544	neutral	207cc56f1de45b88518c2cd3d43d1ba3	[]	@akimaufbau nah.. oh sedapp.. http://t.co/PQWfpY5N9K
373512401598951424	neutral	0922b8a3d4b6deed9cc3d378ca3ea138	[]	Bundesregierung: Deutschland schließt eine Beteiligung in Syrien aus: Die Bundesregierung schließt erstmals öf... http://t.co/5HVJWYzfkk
368312437600047104	neutral	e40b311a20247ea830c1ee1374bbafff	[]	Dieses Video muss bis zur Wahl wirklich jeder gesehen haben: http://t.co/EAjIp9jgi9 Super erklärt! #gegenüberwachung
374834928430907392	neutral	4f8334c8849b3e1d1ae2c38f886230af	[]	Bundeswehr TV überträgt 'Eine mörderische Entscheidung' nach Afghanistan ... http://t.co/BT3MNeaybL
392769810293334017	neutral	6eaee4c523fe0dbf487a2dba5f2b3bdb	[]	Hosting: Ausfall eines Core-Routers bei einem Vorlieferanten, RZ Wuppertal derzeit nur schwer erreichbar.
372459706658222080	positive	4a749fd7bfa0cb049c847cf90952c691	[]	@Lliryht OK, das war jetzt nur bedingt lustig :D
375646069251526657	neutral	f5ffbf3a82cba08a8e1f3be325ca4e1e	[]	@ChibiZerberus @Reaper_IV Internetgold XD, frisch rausgekratzt von Afrikanischen Sklaven aus den Internetmienen.
367999441879711745	positive	3e5e5030ce01a53f95c0da43ff032cb1	[]	@Ente09 dachte, dem würde die Streichelorgie gelten ;)
374496062159204352	neutral	898f1019ff7d4d5fd03f98c8b5210f1f	[]	\o okay, was hast denn angestellt? The wohl eine falschmeldung; nur halb so fein.
373084196664664064	neutral	994fa0ba4d8f2b735df3911a2a8217f6	[]	Siemens erhält Auftrag für 24 Windkraftanlagen aus Frankreich http://t.co/XBpkdRGpAP ARIVA/dpa-AFX #Wirtschaft
362785557107056641	positive	cc6213cba57037be2193cf8bc46ff089	[]	RT @CRAICERHAMPTON: @Michael5SOS #michealisthebestest #michealisthebestest #michealisthebestest PLEASE FOLLOW US MICHAEL x 8
389479936308031488	negative	c7f2cf8a0169935b3eadcd0f98e08d29	[]	@the_diogenes Hohoho. *lacht böse*
370856102659100672	neutral	f6d79c3bd6c8678c8497f470e5f40dd0	[]	interims management: Also was genau ist Industrie wie Bezüglich Inzwischen Operationen? http://t.co/YSioZOHU8O
367223520658739200	negative	07f4099a4b23fcd276d0a110ec58be90	[]	RT @AlfredoFlores: @hugebelieber I'm an idiot.
362949055330004994	negative	fa98eb021911fd20532e92e197563bd0	[]	killer Anders Behring Brei... http://t.co/orzVcc9cmY (2/2)
370930756912050176	neutral	72ae6c517bdde34d005b4985157cb2da	[]	Schifffahrt: Schleusenwärter wollen historischen Streik beenden http://t.co/HXzk0NGiQM #Wirtschaft WELT #Wirtschaft
364234445982662658	negative	040fa57b9ec34f70d9075964adb39c01	[]	@morganschrodi wuuut
368272545495416832	neutral	5272df80e6c992a9f48b14a70b65f319	[]	Au Backe! #Friedrich sieht alle Vorwürfe in #NSA-Affäre ausgeräumt http://t.co/cmhwKW4KFM
394960885237571585	neutral	df0401ee8c70e8d1bb5bf5f87eb65e37	[]	"Tote bei erstem Herbststurm http://t.co/KUL3EKaUzT
#Deutschland"
375340186995281920	negative	9db87a3fb8053bd70fff0f9ff6413f53	[]	"RT @T1mberwoulf: Hoffe @sat1 kommtnach #UnderTheDome nicht auf die tolleIdee einen ihrerFilme danach zu produzieren.Sehe schon ein""Underthe…"
390904422857183233	negative	c35f51c37ca15d1df286484710230bef	[]	@skiesdontlie aber ohne rae und Xavier :(
393858445935276032	neutral	22bfbc26ec60615fe18fbc5b1fc3bd9c	[]	#gutenacht Die Onliner der #ThüringerAllgemeine melden sich ab 9.00 Uhr wieder.
377148842187051009	negative	3305168aa3ada3ebccbdbe34f9b05978	[]	Autsch autsch autsch! Sag doch einfach, dass du homophob bist, weil du denkst, dass Homosexuelle keine guten Eltern sein können! #wahlarena
366052680940011520	negative	145c1c24c3156f95f3f0c053637990de	[]	@Shakeitgurr ok😔
372357218957414400	negative	8d877a947dd830a22333dea8f55ab4ef	[]	Die Schuhe passen halt überhaupt nicht!!! #ShoppingQueen
365846358684483586	neutral	b35e818924604acdce756f11d45c9e93	[]	"@Paulator @MBalaganskij ich schicke euch später die links... einige bilder sind bisschen ""noise"" dabei &gt;.&lt;"
393822773539135488	neutral	0bb3bbf0cb7db9178d073007a93d9ab5	[]	Morgen dann wacker Wacker schlagen. #roteerde #bvbU23
372262498902085632	positive	e66da7fc59990f935e4eb7f9184a8a1e	[]	@heatherrnoellee @ashdoberstein HAHAHA ash didnt fit lol
391187026478759936	neutral	0c72b2ec1b6fbed1dc744cbd007fa4e9	[]	kleine weiß engel Bolonka: Holzsußra | süße keine bolonka Babys aus ausgezeichneter zucht suche neue schmuselt... http://t.co/U0XGxwtTS4
374778569668710400	negative	fad3d8dbb76832d377fa764acfb89782	[]	"RT @Rune4: Red Bull wollte ""den stärksten Fahrer"" u holt einen Nobody als glasklare Nr. 2. Enttäuschend u langweilig für die #Formel1"
391319973333073920	neutral	7f3237bf7238b818207000c24d028ab9	[]	"TSG protestiert - Brychs ""leichte Zweifel"" http://t.co/FbqqgEQp3E October 18, 2013 at 11:08PM"
371704308561371136	neutral	e007ff2f72a9afd0d113d696acf7219b	[]	Uh, Andrew Garfield bei Doctor Who. Muss immer lachen, wegen seinem komischen Kopf
365808069256548352	neutral	3467a1f74e61a91a2a02478aeffe1488	[]	Pressemitteilung, Unternehmen, CityBootCamp, Training, Fitness, Ursprünglichkeit, Vielseitigkeit, Intensität, Ge http://t.co/a16DhzEmCy
373966518653947904	positive	b202d5149af676b1d809e0edf36b4768	[]	precisei dizer gente, precisei heuheueheue
375974546236391425	positive	b12b79ebc23da310d13978fe03dc1ee9	[]	@metalhammer_de Geiler scheiss!
377474991266476032	neutral	cc158587d9e9c9e62e61b64fe0d92fb4	[]	da trifft man gleich seine ehemals beste freundin.. nach gut 3 jahren zum essen... kommt mir vor wie'n blind date
375634660530733056	neutral	332a368fcb25f911c788309db5b03cee	[]	DIE LINKE. Bergstraße: Aktiv am Aktionstag gegen Hartz IV http://t.co/E6ASkySf4P
395479871499276288	neutral	250a5b84f0a8181e672bd44b05f5b9f7	[]	”Zufriedene” Kunden können schnell Ihr Untergang werden. Damit Ihre Kunden zu ertragreichen Stammkun http://t.co/ZXsSdIQaYw
