tweetid	sentiment	text
376007685352603648	neutral	ich schlorender in de fress da hast de mehr läer wie de porta nigra #trierisch
375261111676719104	negative	"@NedadMemic @astefanowitsch Wann begreifen diese Schwätzer endlich, dass ein ständiges ""more and more and more"" nicht funktionieren kann."
366868443770781698	negative	#langeweile macht sich breit...
364481570209804288	neutral	@franzstrohmeier werde ergänzen
392639367128547328	neutral	#Spenden zum Monat der Weltmission nehmen wir auch gerne online entgegen. Hier unsere Projekte » http://t.co/ELs1srNHqs #Ägypten #wms13 ^rs
366269178287628289	neutral	"Wohnungsübergabe – Ablehnung durch Vermieter: Wohnungsübergabe – Ablehnung durch Vermieter
Lehnt ein Ver... http://t.co/8EGep0aVse Recht"
392551517792002048	neutral	MeinMischling.de: Youkon (English Springer Spaniel, Golden Retriever, Gordon Setter) http://t.co/Cuf1XuZz6G
395559798285934594	positive	@flargh @fletchen Glückwunsch!!!
385483611899584512	neutral	@Reichverweser @FinkeDouble ha! zinnsoldaten! drosselmeyer lacht!
368786024949764096	neutral	etwas mehr Druck nach vorne und etwas überlegteres Passspiel dann Klingelt´s bei denen im Kasten @Hannover96 #BMGH96
392916803900674048	neutral	Fahrradhelm Bicycle Gear Helm Erwachsene Gr. L blau http://t.co/rn2qGlYJSx
394090114013335552	neutral	Luis Figo: Barça wird dominieren, aber ich hoffe auf Real Madrid http://t.co/jG7dmqx8V9
385467006788853760	negative	Toll, alle krank in meinem Umfeld. Ich wars net.
370707079150858241	neutral	Germany Deutsches Third Reich USED 1939 of Set Mi#714-715 $0.99 http://t.co/T8fa30YepB #Stamps #War
394793515638861825	neutral	Der Club trauert um Arno Wolf http://t.co/QYrkyD5u7L #FCN
369395692352978944	neutral	"Panitzsch, Borsdorfer Straße aus Ri. Borsdorf Höhe Bushaltestelle aus einem dunkelblauen Caddy beidseitig (Danke, Steffen!)
/rs"
395329291871064064	positive	When we were younger (8)
363346557783252994	neutral	RT @WSJDeutschland: Ein Analyst lässt sich mit Pickelhaube vor einer Karte des Deutschen Reichs ablichten - lustig oder geschmacklos? http:…
391601889369804800	neutral	Düsseldorfs Bomheuer fällt aus: Fortuna Düsseldorfs Innenverteidiger Dustin Bomheuer (Foto) wird seinem Verein... http://t.co/X7lVDOg0OD
391208547557445632	positive	@nichooooolle @reinah_tan @TinGulmatico ..damo2 lang post nic??? Hahahahaha
370875467974205440	negative	Instagram aufzumachen war keine gute Idee.
366935254688215040	neutral	Windsurf World Cup Tenneriffa 2013: Köster nicht zu stoppen: Windsurf World Cup Tenneriffa 2013: Köster nicht ... http://t.co/HRrq7pFCHF
369196831651012608	neutral	Gisele Bündchen Snags Another Big Campaign http://t.co/wsYHvY76xo
365157075367636994	neutral	Elektrische Babywippe/schaukel: Recklinghausen, Westfalen | Im guten zustand, verschiedene Schaukelgeschwindig... http://t.co/IK8pOCS2yU
372324452941697024	neutral	looking up #nofilter @ Bergen auf Rügen http://t.co/8tc5uxtBgt
369849696397066240	negative	@LisiMoosmann kann man viel gelesen haben davon, nona, aber grundsätzlich so natürlich lächerlich, die Liste! ff
394840450038632448	neutral	"NSA-Spähaffäre: Obamas Ahnungslosigkeit ""sehr unglaubwürdig"": Nachdem US-Regierungsvertreter eing... http://t.co/D4dYVojcF5 #Nachrichten"
368007641706266624	positive	@Dennse krasse Mädchenfarben 😜
394150382290866176	neutral	RT @_Sander10: Die gouriye is slecht zeg ach ach
374491758983651328	negative	Fragwürdiger Kulturwandel › Finanzkrise, Investmentbanking, Moral, Neutralisierungstechniken, Selbstwahrnehmung, http://t.co/xVRE3fNb9w
393985290035269632	negative	Toll nicht schlafen zu können nach der Nachtschicht \o/
394861136362749952	negative	@MunichCityGirl ICH GLAUB NICHT aber wieso bin ich so nervös ich bin sonst nie nervös aaaah
391949786104217600	negative	"""Du bist wie eine Pusteblume.""
""Aww,Danke.""
""Einmal geblasen und kein Samen mehr."""
395139202028810240	neutral	Schmerzen beim Sex  dem Problem auf den Grund gehen: (newsmax.de) Schmerzen beim Sex muss man nicht akzeptier... http://t.co/RFjJOwXukQ
365137127060668416	neutral	Versicherung wegen Eigenbedarf kündigen #läuft
374243544321781760	negative	#tvduell Seehofers Quatsch kann selbst Merkel nicht verteidigen..
375974726553706496	neutral	Infos über Geschenke Shop bis hin zum Tamaris Online Shop - http://t.co/vuQem9kdkY
374587951097053184	neutral	RT @CheetahXD: Unterstützt den Refugee-Marsch! Bullen kesseln bei Autobahnbrücke Karlsfeld. 4 Supporter + 1 #Non_Citizen verhaftet. https:/…
371325793311657984	neutral	@badenhopper @Germanbsfan war nicht mehr drin für #borussia nach dem ausgleich ??
372614992526585856	positive	Ihre Augen entkleideten ihn geradezu - langsam aber sicher - Stück für Stück http://t.co/fQoS8iOTX5 @FrostAmanda #erotik #humor #liebe
376130930551046144	neutral	Facebook bei Jungen News-Medium Nr. 1 - http://t.co/jBoR0oqptQ
395065482740776960	neutral	Gewinne einen neuen 2DS Handheld inkl. dem Spiel Luigi’s Mansion 2. Viel Glück ;) -... http://t.co/9CswRlLMQe
384962461491036160	neutral	Joby GripTight GorillaPod Stand: kleines, feines Stativ für alle Smartphones http://t.co/eWaBGSoACd
363014553346387968	neutral	Bei Standards schwimmt Rapid ordentlich. Novota segelt vorbei. Nix passiert. #autscr
391210334398459904	negative	@Cid77 echt anstrengend sowas...
376417674315980801	neutral	RT @hcm_magazin: Fast 1.000 Besucher beim BGW forum 2013: Um ihre Beschäftigten gesund, motiviert und leistungsfähig zu halten,... http://t…
376487442356121600	neutral	@Puscheljeany klar darfst das nicht. Aber ich fühle mich oft auf eine komische Weise bestätigt.
370588858507087872	neutral	RT @appgefahren: appNews: Cover Orange 2: 5-Sterne-Spiel bekommt 40 neue Level http://t.co/CtGrqEDp20
373458483653644288	positive	War eigentlich ziemlich interessant. Naja, wir durften die erste halbe Stunde auf unseren Lehrer warten xD
373712180354375680	neutral	Sattelberger: Bislang keine Willkommenskultur in D! Deswegen: Integratives Lernen für Nachhaltigk u soz Verantwortung #visionsummit
373365672157667328	neutral	Wegen Falschaussagen - Freund des Boston- Bombers angeklagt http://t.co/X4lnXT6acC August 30, 2013 at 10:02AM
373221895803371520	neutral	Hans Krailsheimer: Talente finden Lösungen, Genies entdecken Probleme.
374598667346264065	negative	@TomSCHnet Einfach kein Deo nehmen?! #nutzlosevorschlaege
375371920889229312	neutral	Wasch- Spülmittel und andere chemischen Reiniger können bis zu 50% reduziert werden - das ist aktiver Umweltschutz http://t.co/vcsHS0HXAI
367948569195855872	positive	Glückliche Ratte! :'3
366247435112165376	positive	Folgt, verbreitet, unterstützt @claudiahessel @johannesboie @spreeblick @DieterBornemann
368144111661903872	neutral	"RTL: ""Auf High Heels durch Afrika"": Wild Girls: Sexy Fotos, Schnitzeljagd und ... - Abendzei... http://t.co/O4O1nNqN79 #Muenchen #Munich"
390205698002280448	positive	RT @PlexmSo: @robertohlen Wer zuletzt lacht, lacht am Besten!
392578587515432960	neutral	Diplomero: Bildung darf nicht gratis sein http://t.co/XeIXf99fTu
377719338679037952	neutral	Unabhängige Amtsführung v Sozialministerin #Haderthauer zweifelhaft http://t.co/ipuiI4U0w0 #Mollath #Sapor #Modellauto's #CSU- #Amigos
372459258098778112	positive	@RichardYoung Excellent news. (*phew!* *bloody phew!*) #thyroid
363402136740458496	neutral	2. August 2013 17:13 Warum junge Deutsche so wenig protestieren Macht doch auch mal was! http://t.co/LrHe361bkL
390902862324436992	neutral	@Teilzeithippie_ mist, jetzt muss ich jeden Neuen blocken, damit die Zahl bei 69 bleibt :&lt;
371717591838232576	neutral	@SPDler @GunnarWegener Vielleicht Kanzler einer Honorar-Universität. Aber ganz sicher nicht 2013 Kanzler einer Bundesrepublik Deutschland.
363423108004192257	positive	@TeaDrivenDev Ausbildung, Uni, Unternehmen. Such dir was aus :).
392814290744651777	negative	Gerardo Martino trauert Sieg gegen AC Milan nach http://t.co/q1s6cWNoAj #championsleague
395095690181103616	negative	RT @dam_do: Kriminologe im Interview: Experte rügt fehlende Polizeikontrollen beim Derby http://t.co/tuADMnD8zy
362871917859962882	neutral	Heise-News: Black Hat: TLS-Erweiterung schwächt Sicherheit der Verschlüsselung http://t.co/g9FBE4yhWo
376198232516620288	negative	@bvierbuchen dirty birdie
365661616462774273	neutral	RT @TnFphoto: Gray Horn @GKHorn Shot Put @USATrack_Field #ThorpeCup #USATF #LeichtAthletik #decathlon 27 Jul 2013 http://t.co/k21Ag2oEEp
374259201620836352	neutral	RT @gigold: Merkel spricht der FDP ihr volles Vertrauen aus ^_^ #tvduell
391974712546689024	neutral	"@Verteidigung @AnwaltHarzkreis Nein, das war ""Auferstanden aus Ruinen"" ... #sg"
368118652295733248	negative	@Lisa_Dark_Angel -.- Echt schlimm!
377103069605289984	neutral	Interpol - Heinrich Maneuver ...Listen Live Now On: http://t.co/bmCnBobVA6
395739788445487104	neutral	der nette Frankie aus Deutschland....RT @frankhermesdorf: Good afternoon from beautiful Lynbrook #AxelHappy
394066726867832833	neutral	Wir sind bereit, die Hochzeitsgesellschaft kann kommen. Auch Feiern mit 150 Personen sind bei uns kein Problem -... http://t.co/l3uPHxmUAC
369520267212496896	neutral	Wer nach allen Seiten immer nur lächelt, bekommt nichts als Falten im Gesicht.
362854490677850112	neutral	... aus Leidenschaft zum Kunden. Reischer CRM Consultants GmbH http://t.co/9QHXnXZFZx #CRM #Microsoft #SalesLogix #MSDynCRM #Swiftpage
364578198484299776	neutral	http://t.co/mh3XAoDTWP Solarreinigung, Photovoltaik Reinigung, Solar Reinigung, Photovoltaik reinigen, Glasreinigung, Fassadenreinigung,
375473830124605440	neutral	Europäische App-Industrie: #Apps schaffen 800.000 Arbeitsplätze http://t.co/wUyLXT5cuu
392632341937418240	negative	wenn jemensch trollt, dann troll ich zurück! und dann brauchst mir keine freund_innenschaftsanfrage schicken verdammt! #nerv #trollen
390531486367358976	neutral	"Kindle Fire HDX bald auch bei Amazon.de
http://t.co/1IExyGGf7q"
372354811494424576	neutral	"Der französische Ex-Außenminister Roland Dumas hat zur ""Intervention"" in Syrien erstaunliche Sätze gesagt. http://t.co/LeiFjtfHlX"
372384477537771520	neutral	ROUNDUP/Neue Brüsseler Vorwürfe: China subventioniert Solarbranche http://t.co/hMK52o0D21 ARIVA/dpa-AFX #Wirtschaft
389420746306772992	positive	Wow, meine Augenbrauen sehen einmal gut aus.
367186744980275200	neutral	"@tilojung Dear Chefredakteur, habe Dir bei FB ne Mail wegen eines Interviews geschickt. Guckste unter ""Sonstiges""? Danke!"
373936638403284992	negative	Die Onion Rings von Nicole waren leider kalt... (@ Burger King w/ @miniwo) http://t.co/bCJUQHZofC
376688932513005568	neutral	Effizienz: Dauerkrankheit Verschwendung http://t.co/iKm7jQmyqv
367122102555389953	neutral	Live Loyal Die Rich http://t.co/ArbovTCrk7 YOUNG BUCK video NO PLACE FOR ME http://t.co/d0PJyvTzn7 #DownSouth #Kush #dirtyDirty
370183516467650560	neutral	LED Fahrradlampe 30034 [30034] : LED Lampen Köln_LED Fachgroßhandel_LED Fachhandel- Günstig, aber nicht billig! http://t.co/kKiR2GgLnk
366122327164981248	neutral	Tim Louwerse (NEC Nijmegen D Jugend) mit seinen personalisierten Sells Wrap VII Elite Aqua Junior in Pro Keepers... http://t.co/4kCpOK7pMn
373385146227236864	neutral	Dar�ber nachdenken Marchesa Hochzeitskleid, Verpassen Sie nicht! http://t.co/BTVBBZdBSz #fb
375289246971490304	negative	@kiessel_collin @RyanHeinisch IT IS! IT'S NOT OKAY! @__@
369360225297387520	neutral	@Skalli92 Doch doch. Aber Samstag keine Freude dran gehabt.
392587550923444224	neutral	#Dropshipping #Internethandel #Firmengründung #Existenzgründung #Raus aus H4 #Fertige Online Shops #Dropshipper http://t.co/Qy9UVQWYzq
390481150348898304	neutral	Wir kommen zu Top 2 Berichte und Aussprache
390725183340023808	neutral	"Chemnitz, Emilien- Ri. Blankenauer Straße in der 30er Zone aus dem Cappu Roomster (Danke, José)
/rs"
374494422118850561	neutral	"So sieht ""Grüne Politik&amp;soziale Gerechtigkeit"" aus? Grüner genehmigte sich Audi A8 mit Massage-Sitz http://t.co/Mes3EHCqmD via @focusonline"
363662783348342786	positive	Mir fehlen noch 2 % bis zur Genehmigung. Einmal Müll angeln wäre also ne super Sache :D #ACNL
392919563777875969	positive	@reetovongunten @Tages_Anzeiger gratuliere!
391160862599577600	neutral	"Kreativ Welt News
Allerheiligen, Freitag, 1.11.2013: In Hessen kein Feiertag! Alle Besucher/innen aus... http://t.co/Zdjg5UrwtI"
376787494286548993	negative	@LeSsi_xD ja.. scheiße, wa?
375364774156324864	negative	#wiegehts bewegender einspieler, aber #wiebitte sollen Kinder Sprache vernünftig lernen, wenn die Lehrerin schon nur gebrochen d. spricht?
394139623590752256	positive	@freuerin @michaelhenke sonst schick ich euch eine übers AF ;)
377080915555397632	negative	Wie man sieht kostet eine Kontamination nicht nur den Hauseigentümern viel Geld, sondern manchmal auch die ganze... http://t.co/l6mSEs5WFJ
389519459263987712	neutral	Mit dem Texte schreiben Geld verdienen ★ Geld verdienen mit Blogs ★ http://t.co/Hbtlx0DuNX #geld #verdienen #backlinks
375592973603319809	positive	@krick68 @geoblogCH Hoffentlich trotzdem lösbar...
375162927290253312	negative	RT @hausmeistrWilli: Bin verwirrt @_notausgang @DrWaumiau http://t.co/al8YJVI1Rh
369891332904722432	neutral	Honka Blockhaus Modell Lokki Vorderansicht http://t.co/VYQy23gt6v
392199975993475072	neutral	"RT @fritzmichel: Der Staat nimmt mehr ein, als erwartet. Was heißt das?
[ ] Er senkt die Steuern
[ ] Er zahlt die Schulden
[x] Er kann mehr…"
364132616380760064	neutral	Wetterwerte Wiehl 04.08.13,23:16 Temp: 19,0 C Wind:0,2km/h Druck: 1021,0hpa langsam steigend, Regen Heute 0,0mm.
370832811701567488	neutral	40 Jahre Einsatz für die Wissenschaft von morgen http://t.co/Bew4a8tyde
373439299003244544	neutral	@michaelsyahwin bitte schön kel!!
394141984971296768	neutral	Marken Gala (Alte Oper, Frankfurt) http://t.co/AaYAwQwMyt #marketing #werbung #advertising
374364780531703808	neutral	RT @Rainbowlution: Rosa Wiesn: Köln bekommt erstes schwules Oktoberfest http://t.co/s211FVKiB5
370264873781198848	negative	#back #bored #Hashtag #LoL #FickDichMückenstich
395849884831457281	neutral	Reifer Jahrgangs-Sekt http://t.co/8PRw12NAC5
391636672837742592	neutral	Seniorenbetreuung 24-Std: Oma will nicht ins Heim! Deutschlandweite Vermittlung http://t.co/rSboez0ny8
364558128706093057	neutral	BSV Rehden vs Bayern Munich 2013 DFB Pokal Highlights 0-5 Shaqiri Muller hat trick Robben Goals Video: BSV Reh... http://t.co/O8POMyWTAK
365426433725706241	neutral	@MiaNiemand #ichdarfnichtserzählen :P (Ich sende Dir ne Info sobald ich mehr sagen darf.)
370453504034238464	negative	@MeikeJensen1 @Stiftungsrecht @RAWinkler @AnwaltHarzkreis @breuer_law @RAHildebrand @Verteidigung @StBWinter Hallo! Letzter Ferientag ;-(
393809120945766400	neutral	USA nun sicher: Merkel wahrscheinlich kein Al Qaida-Mitglied http://t.co/7KHPbb03jb
391212209369780225	positive	sollte man wirklich mal lesen ... http://t.co/8DJi9edlHD
363012825628684288	negative	@Twelectra manche würde ihm Sexismus vorwerfen.
365089614307926016	neutral	Gustl Mollath entlassen: Beate Merk verteidigt ihr spätes Handel erneut http://t.co/sV6iWG2z9v
374145468873187328	negative	@9TETANGGA @fakerappers @xoxmoney @oshexo @osehaxox @awakchen @EXOKLISP @exopecel @osehxxo @oshoxo HAI SETENG :(
369484623975550976	positive	RT @Y_TITTY_OG: This is fuckinn awesommeee! Was ein geiler Tag, wünsch ich euch allen auch! :-)
390562452699508736	neutral	Traffic-Coaching :: Extrem zielgerichtete Webseitenbesucher in wenigen Minuten!: http://t.co/v9c0S3DHGN
372815144570863616	neutral	"Champions League
AC Milan X PSV Eindhoven
http://t.co/IwBFFkzqqx... http://t.co/p4wyTdNaSC"
370908279724982272	neutral	Urteil Juragent-Prozesskostenfonds lässt hoffen: (newsmax.de) Mit einem Urteil vom 09.07.2013 (AZ: II ZR 9/12)... http://t.co/SRZf38gHbj
373034607421435904	neutral	Ich rieche morgens übrigens nicht nach Schweiß, sondern nach Zimtröllchen. Dachte, ihr solltet das wissen.
392902417160732672	neutral	#opblitzkrieg Innenminister Pistorius täuscht Interesse an Datensicherheit vor! http://t.co/EQMimWWURT #GAGA
366994411336372224	positive	Herrlich! Marija allein unterwegs...
367336024835239938	positive	Aber wie cool war bitte der Kristen Stewart Tweet?
374252478159921153	positive	@morphp87 Ahhh. Wenn schon kein Duell #Merkel vs @peersteinbrueck , dann eins @peersteinbrueck vs #Raab. Cool. :-)
373522820133052416	neutral	Sterne N8000 Smart Phone 5 Zoll kapazitive... http://t.co/ikmRyTedpu #android #Kapazitiv #smart #smartphone #Telefon #testbericht #wifi
374844457902145536	neutral	"@GUracell @peterslaufblog leider
njet. werde eine anninger-einheit am
frühen nachmittag machen (berge... tirol kommt!)"
364825746176348161	negative	"Und Rap hat mich nicht immer glücklich gemacht.

#Gangster"
374803957941825536	positive	#QUALITÄT #online #Druck ▸ Briefbogen &gt; Hervorragende Qualität, maximale Farbgenauigkeit http://t.co/qAsqAJwQHq
385005859639554048	neutral	@JoeMontana99 gut, war etwas dick aufgetragen.
385382420276858881	negative	Wenigstens weiß ich, dass meine Fotos nicht besonders gut sind.
391274675059183617	neutral	"Ein Rezept für 4 Personen für 9 anpassen. Ganz ""einfach"". Achtung: Beim Lesen nicht verhungern. http://t.co/SywNE2SQvd"
364675091189080064	neutral	pv magazine Deutschland: Schmid Group hofft auf Aufträge aus China http://t.co/db9f2rcc3Y
363980140973662208	negative	Saftig geschriebener Taschentrafo
368810792142913537	negative	Zum ersten Mal mich selbst erfolgreich ausgesperrt - check.
368091712247595008	neutral	Browser-Game kostenlos Urban Rivals Online Sammelkartenspiel http://t.co/hG119xDnGL Browsergame #Simulation zum Spielen im Internet
363368191961354240	negative	@achristiebinger Sigh!
392370034397310976	neutral	@schnaftey Stimmt. Aber auch Fragen, die nicht geklärt werden.
375124360811380736	negative	2 Schmerztabletten genommen. Hundemüde. Unmotiviert. Hallo Schultag 3.
366199175437754369	neutral	RT @Handelszeitung: Deutsche Telekom überwacht ihre Kunden im grossen Stil http://t.co/WJCMu2Any4
367311504766681088	neutral	Online Kredit Finanzierung mit niedrigen Zinsen sofort http://t.co/XdQ9VgawGo
389785998970064896	neutral	RT @buelend: Klare Worte: @epd_news-Chefredakteur @ThSchiller kritisiert Berichterstattung über Bischof #Tebartz-van Elst: http://t.co/rFQL…
373353168953819136	neutral	@plaetzchen http://t.co/53iq6oIwA4 (das war einfach ^^)
393008382103547904	positive	@Bitzli Ganz viel Mitleid für dich! &lt;3
374483865181888512	neutral	Bessere OOXML-Unterstützung für Libre Office 4.2 geplant http://t.co/9BQF8AoAio #linux via @linuxmagazin
394273824621215744	neutral	Zahnarztauskunft-online Bremen Hier finden Sie die besten Zahnärzte und Zahnmediziner aus Bremen http://t.co/0cpH6l3F3o
369791152007819265	neutral	#Android: WhatsApp: Rechtliche Schritte gegen Software-Mod WhatsApp+ http://t.co/b0pt9KSyBE #androidnext
363960683626782720	neutral	RT @tcml71: Die große Frontlinie verläuft nicht zwischen #Religion und #Atheismus, sondern zwischen Menschenfreunden und Menschenfeinden.
390250925094625280	neutral	Not Rational Diaper Bag Gretel Cognac Diesel http://t.co/i4K59Hsuwh #Cognac #Diaper #Diesel #Gretel #Rational
365528997012045825	neutral	@courls japp, kannst du. Schau einfach, dass keine Seife reinkommt
366961779512848385	neutral	"RT @idp2013: #NSA-Überwachung: #Obama spricht sich für mehr Transparenz aus
http://t.co/ZF3NOiaPLG
#YesWeScan #Überwachungswahn #StopWatchi…"
393767425251876864	neutral	Endlich da: Tweetbot 3 bringt an iOS 7 angepasstes Design und neue Features! http://t.co/jQf8q6QanF
370611029497356288	neutral	"Interessanter Artikel: ""Googles gefährliche Meinungsmache"" #Bundestagswahl http://t.co/FRz4M6RV9N"
374270870052556800	positive	"Gawd. Morgen fahren wir ""Mal eben so weil's grad inner Nähe ist"" ins Phantasia Land. Krasse Scheiße."
384993323062407168	negative	Lahm kritisiert Sammer öffentlich dafür dass dieser seine Kritik öffentlich geübt hat. Aha.
375729334461689857	neutral	China: Offizielle Wirtschaftsstatistiken stark verfälscht
393889160647671808	neutral	"Kühle Frau???
Ich dachte, sie war noch warm... #domian"
364414125818257408	negative	@watcheverDE Hi, könnt Ihr bitte Oceans Twelve prüfen? Nach einer halben Std. fehlerhaft :( Andere Serien u. Filme laufen problemlos. Gruß
390160323782934528	positive	@sentenzomat @barfuessler jetzt erst recht geteerten und auf Seltsames aufmerksam machen ;)
372713910744272898	negative	"Aogo? Wofür? Sinnlose ""Verstärkung"" #s04"
390520908151926785	neutral	Seriöse Kredite ohne Schufa im Vergleichs Test 2012/2013 http://t.co/e3n6TBHZLp
392323980809740288	neutral	"""DVB-T-Fernsehen vielleicht bald nicht mehr darstellbar"".. #tech http://t.co/YbGsb1pwdO"
375915460770136064	neutral	http://t.co/cnQZV7AuZu Gericht bestätigt: Google muss Suchergebnisse nicht entfernen http://t.co/cxD2E5uCtL
365551713404461058	neutral	"Für http://t.co/72P0SZQloL rezensiert: ""Night School - Du darfst keinem trauen"" von C.J. Daugherty. Mehr unter http://t.co/GhL28DEUMp"
376420853615169536	positive	Er schluckt also gerne. 😏 http://t.co/QNkBiAc7th
394094644143091712	negative	RT @THlus: Spackos #wiepeinlich #S04BVB
366656274621931520	neutral	Die nächsten 3 Anschaffungen: RAM, neue Tastatur, neue Maus. Vorher keine weiteren Videospiele. Ich so.
364695928252272642	neutral	RT @DeutscheBank: Begeisterung für Shakespeare wecken: Projekt „Playing #Shakespeare with Deutsche Bank“ verlängert http://t.co/iaUXJk4udI …
363347644380229632	neutral	RT @momentweise: Wein. Offen, umgefallen, ausgeschüttet, leer. Weinen.
385336169833455616	positive	Endlich mal wieder seit langem in ruhe frühstücken :) http://t.co/wjzjjEFNAn
372067904226746368	neutral	"Erst Wasserwerfer, dann Scheinwerfer: #Polizisten müssen nach #S21-Einsatz löhnen
http://t.co/cgo2PwBQkD
Gericht #Stuttgart"
364090828844568577	neutral	BND gab Metadaten an #NSA hat aber alle Daten der Bundesbürger zuvor gefiltert. Also letzteres macht mir wirklich Angst. #Tagesschau #btw13
390897653191835648	neutral	RT @WeltStadtLoehne: Gut aufgepasst! Nachbar verhindert Einbruch in Löhne: http://t.co/3pG9YQY3ak
372226616753016832	neutral	"""Es gibt keinen falschen Tweet im Richtigen."" A. Döner (ca. 1944)"
368768115326210048	positive	@1234jtech ne FUN natürlich schaffst du das :D
394347753586716673	neutral	Zeitschrift Fuer Neuere Rechtsgeschichte Znr http://t.co/1Rh9OaodBv
374889173414866944	neutral	Alte Zeiten feiern! (@ One.fishmart) [pic]: http://t.co/EcZs7sjVLm
371038907376599042	neutral	Ich habe ein @YouTube-Video positiv bewertet: http://t.co/XuynrhaCsP CRY OF FEAR #040 - Die Wahrheit über Simon [ENDE] [HD+]
365764100078321664	negative	RT @MadMenNa: Schweiz Tourismus schäumt wegen der Oprah-Geschichte vor Wut. Vorteil: Den Schaum kann man dann bestens schlagen. http://t.co…
373783642796859392	neutral	2.9.2013 Sprechstunde #Versicherungsfragen bei #Haus &amp; #Grund Wilmersdorf 11:00 Uhr, 13:00 Uhr Lunch 'Non solo Vini' https://t.co/jwMVcO2JYD
375864340706230272	neutral	Major Mathe - Brüche addieren [Türkisch] #Folge5: http://t.co/LOylpKM7FA über @YouTube
370294242222301184	neutral	RT @4te_traumstunde: Wenn du 'Die Welt' nicht mehr verstehst und 'Bild' liest vergeht 'Die Zeit'
370977662040543233	positive	@GratedChocolate lösch schnell 3 :'D
371247242595672064	neutral	RT @ID_ARSENAL: Subs: Fabianski, Nacho, Frimpong, Gnabry, Zelalem, Wilshere, Sanogo. #FFCvAFC
373560275129352192	positive	@Belinhyuk okaaaaay, dann brauch ich kein schlechte gewissen zu haben. :3 cheonma. ♥
369105907658944512	neutral	"RT @queer_de: Transgender im Porträt: Aus San Diego kommt die gelungene Foto-Serie ""Visible Bodies"". http://t.co/noQlKZXuXu"
375601009852420096	positive	Super! Bereits einige Statements von SPÖ, ÖVP, PiratInnen, Grünen sowie vom Team Stronach zur Clean... http://t.co/qN5Pnvtl1X
363331768658567168	positive	echt geiles Ding dieses Bich #hitzetot
377349686488596480	positive	#Sexkontakte Dreamboy4090 (34) aus 06126 halle: Bin dauergeil, spontan und freizügig, sportlich sch... http://t.co/iovVgbL5IF #ard #pro7
370263439303639043	neutral	@Bambii_Jo hör auf mich dran zu erinnern.
394153658004561920	negative	Ich hatte einen pädagogisch ganz und gar unvorzeigbaren Tag. Und einfallsreich war ich auch: nein! Nein! NEin! NEIn! NEIN! neiN! neIN! nEIN!
385359288505356288	neutral	Bang &amp; Olufsen weitete Verlust aus http://t.co/4FFh3iZQIx
373777384945639424	neutral	"Weiterbildung: Welche Möglichkeiten es gibt und welche Absprachen mit dem Arbeitgeber getroffen werden müssen
http://t.co/aULXD4iEHR"
394472517425172480	neutral	"Obama wollte alles
über Merkel wissen
► US-Präsident ist seit 3 Jahren informiert ► Er persönlich genehmigte Spionage gegen Merkel"
375948566482526208	neutral	rote ampel kurz vorm ziel. Die deutsche bahn will mich verarschen.
390389454646816768	negative	@huckleterry Lieber nicht, wenn das geht. Sonst dauert die Erkältung noch länger.
364080078633713664	neutral	@o2business Würde gerne einen Fehler melden. 2/2
371297901462704128	neutral	Neue Gadgets: Diese Digitalkamera müssen Sie selbst bauen http://t.co/aGb69FEJa2
370985518072619008	neutral	@Kaktusimgesicht ja, richtig, gaaaanz kurz
374639776051515392	negative	@Livsglaedjen Nicht schön - hast keine passenden Medi´s dafür?
366545213931524096	positive	@RDPfleger vieleN Lieben Dank! Ebenso Willkommen in meiner kleinen Follower-Runde :)
385156217112649728	negative	Twitch?Dornröschen lass dein BH herunter.
370560781831528448	neutral	Ironie setzt Intelligenz voraus.
365093913142362112	neutral	Europa League (14:05) - VfB Stuttgart: Einsatz von Ibisevic gegen Plovdiv fraglich: Der VfB Stuttgart bangt vo... http://t.co/VjShVdAOAt
391236460671959041	negative	RT @Annegret: Männer: faxt. Was für ein Ausbund an #sexismus, Peinliche Scheiße. #ichkaufdasnicht, liebe Agentur @geisterschloss http://t.c…
375622027333226496	neutral	TEST TEST #Panik bei #digitalSTROM an der #IFA 2013 TEST TEST #mydigitalstrom 5.9.2013 16:10
385148436947156992	neutral	BUEN VIVIR - Das indigene Konzept des GUTEN ZUSAMMENLEBENS aus Lateinamerika http://t.co/GI9ivNDbD4
368659101267787776	positive	RT @Fischblog: Ich lerne grad: Zeitungen haben gar kein Problem. Tolle Leser, toller Content! http://t.co/9V2bvMaHN2 Null Diskussionsbedarf…
368651203250368512	neutral	Achtung! Neue Facebook-Spam-Gruppe! http://t.co/vXQkPNjlXy
391666024413528064	neutral	@Duesenberg_ Hilft Zeit, Arbeit und Geld sicher weiter, wenn man dann auf Twitter gegen Leute rantet. I see the point.
365919566372675584	positive	"@MobiTigger Das kann man ja hervorragend lernen. ""Navigieren"" muss halt echt gelernt sein - ich lasse mich von Sue Bryce inspirieren :)"
374267619635113984	positive	@AndreaBalloonie Hahaha der würde sich vor lauter McLachflashs nicht mehr einkriegen 😂😂😂
365793988881563650	positive	Wir haben schon Wochenende! RT @5n1pp3r5 Warum kann der Freitag nicht mal seinem Namen alle Ehre machen?
364069689359470593	neutral	Welle fristloser Entlassungen von Beschäftigtenvertretern bei Burger King geht weiter [Online-Abo]: Welle fris... http://t.co/1MLCYl6OAl
